날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-18,문화일보,이슈,긍정,1,반등,5,33.33,3,15,#0d2b5c,#0d2b5c,Y
2026-09-18,문화일보,이슈,긍정,2,상승,5,33.33,3,15,#5b7ea6,#5b7ea6,Y
2026-09-18,문화일보,이슈,긍정,3,최고,5,33.33,3,15,#a8d0f0,#a8d0f0,Y
2026-09-18,문화일보,이슈,부정,1,혐의,12,30.77,7,39,#7a0a12,#7a0a12,Y
2026-09-18,문화일보,이슈,부정,2,징역,6,15.38,7,39,#8e242a,#8e242a,Y
2026-09-18,문화일보,이슈,부정,3,조작,5,12.82,7,39,#a23e43,#a23e43,Y
2026-09-18,문화일보,이슈,부정,4,비판,4,10.26,7,39,#b6585c,#b6585c,Y
2026-09-18,문화일보,이슈,부정,5,청탁,4,10.26,7,39,#ca7275,#ca7275,Y
2026-09-18,문화일보,이슈,부정,6,의혹,4,10.26,7,39,#de8c8e,#de8c8e,Y
2026-09-18,문화일보,이슈,부정,7,경고,4,10.26,7,39,#f2a6a6,#f2a6a6,Y
