날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-23,데일리안,이슈,긍정,1,최고,12,30.0,4,40,#0d2b5c,#0d2b5c,Y
2026-09-23,데일리안,이슈,긍정,2,안정,11,27.5,4,40,#41628d,#41628d,Y
2026-09-23,데일리안,이슈,긍정,3,완화,10,25.0,4,40,#7499bf,#7499bf,Y
2026-09-23,데일리안,이슈,긍정,4,상승,7,17.5,4,40,#a8d0f0,#a8d0f0,Y
2026-09-23,데일리안,이슈,부정,1,사고,20,18.18,11,110,#7a0a12,#7a0a12,Y
2026-09-23,데일리안,이슈,부정,2,폭발,12,10.91,11,110,#861921,#871b22,Y
2026-09-23,데일리안,이슈,부정,3,규제,10,9.09,11,110,#922930,#942c33,Y
2026-09-23,데일리안,이슈,부정,4,재판,9,8.18,11,110,#9e383e,#a23e43,Y
2026-09-23,데일리안,이슈,부정,5,유출,9,8.18,11,110,#aa484d,#af4f54,Y
2026-09-23,데일리안,이슈,부정,6,위험,9,8.18,11,110,#b6585c,#bd6164,Y
2026-09-23,데일리안,이슈,부정,7,하락,9,8.18,11,110,#c2686b,#ca7275,Y
2026-09-23,데일리안,이슈,부정,8,혐의,8,7.27,11,110,#ce787a,#d88485,Y
2026-09-23,데일리안,이슈,부정,9,비판,8,7.27,11,110,#da8788,#e59596,Y
2026-09-23,데일리안,이슈,부정,10,수사,8,7.27,11,110,#e69797,#f2a6a6,Y
2026-09-23,데일리안,이슈,부정,11,갈등,8,7.27,11,110,#f2a6a6,,N
