날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-17,데일리안,주요뉴스,긍정,1,상승,24,24.0,8,100,#0d2b5c,#0d2b5c,Y
2026-09-17,데일리안,주요뉴스,긍정,2,투자,16,16.0,8,100,#234271,#234271,Y
2026-09-17,데일리안,주요뉴스,긍정,3,최고,13,13.0,8,100,#395a86,#395a86,Y
2026-09-17,데일리안,주요뉴스,긍정,4,성장,11,11.0,8,100,#4f729b,#4f729b,Y
2026-09-17,데일리안,주요뉴스,긍정,5,가결,9,9.0,8,100,#6689b1,#6689b1,Y
2026-09-17,데일리안,주요뉴스,긍정,6,지원,9,9.0,8,100,#7ca1c6,#7ca1c6,Y
2026-09-17,데일리안,주요뉴스,긍정,7,안정,9,9.0,8,100,#92b9db,#92b9db,Y
2026-09-17,데일리안,주요뉴스,긍정,8,개선,9,9.0,8,100,#a8d0f0,#a8d0f0,Y
2026-09-17,데일리안,주요뉴스,부정,1,의혹,21,30.43,6,69,#7a0a12,#7a0a12,Y
2026-09-17,데일리안,주요뉴스,부정,2,압박,10,14.49,6,69,#922930,#922930,Y
2026-09-17,데일리안,주요뉴스,부정,3,하락,10,14.49,6,69,#aa484d,#aa484d,Y
2026-09-17,데일리안,주요뉴스,부정,4,수사,10,14.49,6,69,#c2686b,#c2686b,Y
2026-09-17,데일리안,주요뉴스,부정,5,반대,9,13.04,6,69,#da8788,#da8788,Y
2026-09-17,데일리안,주요뉴스,부정,6,부담,9,13.04,6,69,#f2a6a6,#f2a6a6,Y
