날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-03,아시아경제,IT과학,긍정,1,출시,15,20.83,8,72,#0d2b5c,#0d2b5c,Y
2026-09-03,아시아경제,IT과학,긍정,2,안전,12,16.67,8,72,#234271,#234271,Y
2026-09-03,아시아경제,IT과학,긍정,3,투자,9,12.5,8,72,#395a86,#395a86,Y
2026-09-03,아시아경제,IT과학,긍정,4,지원,8,11.11,8,72,#4f729b,#4f729b,Y
2026-09-03,아시아경제,IT과학,긍정,5,협력,8,11.11,8,72,#6689b1,#6689b1,Y
2026-09-03,아시아경제,IT과학,긍정,6,참여,7,9.72,8,72,#7ca1c6,#7ca1c6,Y
2026-09-03,아시아경제,IT과학,긍정,7,인기,7,9.72,8,72,#92b9db,#92b9db,Y
2026-09-03,아시아경제,IT과학,긍정,8,혜택,6,8.33,8,72,#a8d0f0,#a8d0f0,Y
2026-09-03,아시아경제,IT과학,부정,1,유출,8,53.33,2,15,#7a0a12,#7a0a12,Y
2026-09-03,아시아경제,IT과학,부정,2,제한,7,46.67,2,15,#f2a6a6,#f2a6a6,Y
