날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-08,데일리안,세계,긍정,1,확보,9,36.0,3,25,#0d2b5c,#0d2b5c,Y
2026-09-08,데일리안,세계,긍정,2,지원,8,32.0,3,25,#5b7ea6,#5b7ea6,Y
2026-09-08,데일리안,세계,긍정,3,인정,8,32.0,3,25,#a8d0f0,#a8d0f0,Y
2026-09-08,데일리안,세계,부정,1,혐의,10,19.61,7,51,#7a0a12,#7a0a12,Y
2026-09-08,데일리안,세계,부정,2,전쟁,9,17.65,7,51,#8e242a,#8e242a,Y
2026-09-08,데일리안,세계,부정,3,수사,8,15.69,7,51,#a23e43,#a23e43,Y
2026-09-08,데일리안,세계,부정,4,실종,7,13.73,7,51,#b6585c,#b6585c,Y
2026-09-08,데일리안,세계,부정,5,사망,6,11.76,7,51,#ca7275,#ca7275,Y
2026-09-08,데일리안,세계,부정,6,기소,6,11.76,7,51,#de8c8e,#de8c8e,Y
2026-09-08,데일리안,세계,부정,7,경고,5,9.8,7,51,#f2a6a6,#f2a6a6,Y
