날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-03,문화일보,주요뉴스,긍정,1,상승,7,38.89,3,18,#0d2b5c,#0d2b5c,Y
2026-09-03,문화일보,주요뉴스,긍정,2,반등,6,33.33,3,18,#5b7ea6,#5b7ea6,Y
2026-09-03,문화일보,주요뉴스,긍정,3,혁신,5,27.78,3,18,#a8d0f0,#a8d0f0,Y
2026-09-03,문화일보,주요뉴스,부정,1,사고,12,20.34,8,59,#7a0a12,#7a0a12,Y
2026-09-03,문화일보,주요뉴스,부정,2,혐의,10,16.95,8,59,#8b2027,#8b2027,Y
2026-09-03,문화일보,주요뉴스,부정,3,구속,10,16.95,8,59,#9c373c,#9c373c,Y
2026-09-03,문화일보,주요뉴스,부정,4,성폭행,6,10.17,8,59,#ad4d51,#ad4d51,Y
2026-09-03,문화일보,주요뉴스,부정,5,시위,6,10.17,8,59,#bf6367,#bf6367,Y
2026-09-03,문화일보,주요뉴스,부정,6,고발,6,10.17,8,59,#d0797c,#d0797c,Y
2026-09-03,문화일보,주요뉴스,부정,7,실종,5,8.47,8,59,#e19091,#e19091,Y
2026-09-03,문화일보,주요뉴스,부정,8,폭행,4,6.78,8,59,#f2a6a6,#f2a6a6,Y
