날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-20,문화일보,세계,긍정,1,투자,10,23.26,7,43,#0d2b5c,#0d2b5c,Y
2026-09-20,문화일보,세계,긍정,2,증가,7,16.28,7,43,#274674,#274674,Y
2026-09-20,문화일보,세계,긍정,3,개막,6,13.95,7,43,#41628d,#41628d,Y
2026-09-20,문화일보,세계,긍정,4,인정,5,11.63,7,43,#5b7ea6,#5b7ea6,Y
2026-09-20,문화일보,세계,긍정,5,확대,5,11.63,7,43,#7499bf,#7499bf,Y
2026-09-20,문화일보,세계,긍정,6,강화,5,11.63,7,43,#8eb5d8,#8eb5d8,Y
2026-09-20,문화일보,세계,긍정,7,금메달,5,11.63,7,43,#a8d0f0,#a8d0f0,Y
2026-09-20,문화일보,세계,부정,1,사망,14,28.57,5,49,#7a0a12,#7a0a12,Y
2026-09-20,문화일보,세계,부정,2,전쟁,13,26.53,5,49,#983137,#983137,Y
2026-09-20,문화일보,세계,부정,3,혐의,9,18.37,5,49,#b6585c,#b6585c,Y
2026-09-20,문화일보,세계,부정,4,체포,7,14.29,5,49,#d47f81,#d47f81,Y
2026-09-20,문화일보,세계,부정,5,공습,6,12.24,5,49,#f2a6a6,#f2a6a6,Y
