날짜,분석단위,대상,기사수,키워드종수,누적빈도,긍정단어수,긍정총빈도,부정단어수,부정총빈도,감성지수,상위키워드TOP5,대표긍정어TOP3,대표부정어TOP3,인사이트
2026-09-12,카테고리,세계,100,370,5319,10,152,19,209,-15.8,미국(194); 트럼프(177); 대통령(145); 일본(77); 중국(73),투자(29); 상승(23); 지원(21),전쟁(41); 테러(37); 참사(15),"세계: 기사 100건에서 키워드 370종을 추출했고 상위 키워드는 '미국'(194회), '트럼프'(177회), '대통령'(145회) 순입니다. 감성지수 -15.8로 부정 어휘가 다소 우세합니다."
2026-09-12,카테고리,이슈,100,367,6150,15,269,17,287,-3.2,의원(150); 대통령(140); 후보자(122); 국민(78); 카드(70),투자(55); 최고(25); 지원(24),의혹(46); 논란(40); 재판(30),"이슈: 기사 100건에서 키워드 367종을 추출했고 상위 키워드는 '의원'(150회), '대통령'(140회), '후보자'(122회) 순입니다. 감성지수 -3.2로 긍정과 부정이 비슷한 수준합니다."
2026-09-12,카테고리,정치,100,297,6409,9,112,16,339,-50.3,후보자(285); 의원(233); 장관(175); 대통령(158); 국민(145),혁신(21); 지원(18); 최고(15),의혹(87); 논란(57); 비판(32),"정치: 기사 100건에서 키워드 297종을 추출했고 상위 키워드는 '후보자'(285회), '의원'(233회), '장관'(175회) 순입니다. 감성지수 -50.3로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-12,카테고리,주요뉴스,200,360,5820,11,234,25,349,-19.7,의원(154); 후보자(151); 대통령(131); 장관(80); 사업(79),투자(78); 참여(29); 지원(24),의혹(54); 혐의(39); 논란(27),"주요뉴스: 기사 200건에서 키워드 360종을 추출했고 상위 키워드는 '의원'(154회), '후보자'(151회), '대통령'(131회) 순입니다. 감성지수 -19.7로 부정 어휘가 다소 우세합니다."
2026-09-12,신문사x카테고리,데일리안/IT과학,20,100,1564,13,241,0,0,100.0,고객(49); 아이폰(42); 지원(39); 운영(32); 최대(32),지원(39); 최대(32); 선정(30),,"데일리안/IT과학: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '고객'(49회), '아이폰'(42회), '지원'(39회) 순입니다. 감성지수 +100.0로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-12,신문사x카테고리,데일리안/경제,20,100,1572,7,123,1,18,74.5,금융(42); 현장(30); 자산(30); 투자(29); 데일리안(29),투자(29); 지원(18); 혜택(17),부담(18),"데일리안/경제: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '금융'(42회), '현장'(30회), '자산'(30회) 순입니다. 감성지수 +74.5로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-12,신문사x카테고리,데일리안/문화,20,100,1133,3,46,3,28,24.3,기간(33); 데일리안(31); 복무(29); 의료(27); 골프(23),전시(19); 최고(17); 출시(10),감소(10); 위험(10); 위반(8),"데일리안/문화: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '기간'(33회), '데일리안'(31회), '복무'(29회) 순입니다. 감성지수 +24.3로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-12,신문사x카테고리,데일리안/사회,20,100,1024,3,25,5,75,-50.0,수사(43); 데일리안(34); 서울(27); 청년(25); 국회(25),지원(11); 통과(8); 성과(6),수사(43); 파업(10); 징역(9),"데일리안/사회: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '수사'(43회), '데일리안'(34회), '서울'(27회) 순입니다. 감성지수 -50.0로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-12,신문사x카테고리,데일리안/세계,20,100,1043,3,28,6,43,-21.1,대통령(55); 트럼프(47); 대회(37); 미국(37); 아시안(26),상승(14); 승리(8); 안전(6),테러(10); 징역(9); 전쟁(7),"데일리안/세계: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '대통령'(55회), '트럼프'(47회), '대회'(37회) 순입니다. 감성지수 -21.1로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-12,신문사x카테고리,데일리안/이슈,20,100,1436,5,91,4,52,27.3,대통령(59); 의원(37); 대표(30); 카드(29); 할인(28),투자(24); 혁신(22); 최고(18),논란(21); 의혹(12); 수사(10),"데일리안/이슈: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '대통령'(59회), '의원'(37회), '대표'(30회) 순입니다. 감성지수 +27.3로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-12,신문사x카테고리,데일리안/정치,20,100,1411,2,33,6,86,-44.5,의원(52); 국회(50); 대표(48); 대통령(46); 후보자(43),혁신(21); 평화(12),의혹(21); 논란(19); 수사(16),"데일리안/정치: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '의원'(52회), '국회'(50회), '대표'(48회) 순입니다. 감성지수 -44.5로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-12,신문사x카테고리,데일리안/주요뉴스,40,100,1351,4,71,5,60,8.4,대통령(60); 후보자(43); 의원(35); 장관(32); 카드(29),투자(24); 최고(19); 혜택(18),논란(19); 의혹(14); 테러(10),"데일리안/주요뉴스: 기사 40건에서 키워드 100종을 추출했고 상위 키워드는 '대통령'(60회), '후보자'(43회), '의원'(35회) 순입니다. 감성지수 +8.4로 긍정 어휘가 다소 우세합니다."
2026-09-12,신문사x카테고리,매일신문/IT과학,20,100,1426,9,125,2,15,78.6,기업(71); 산업(49); 로봇(47); 반도체(43); 생산(36),투자(28); 지원(19); 확대(19),유출(8); 위협(7),"매일신문/IT과학: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '기업'(71회), '산업'(49회), '로봇'(47회) 순입니다. 감성지수 +78.6로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-12,신문사x카테고리,매일신문/경제,20,100,1307,14,209,0,0,100.0,기업(66); 분배(34); 삼성전자(28); 상장(27); 투자(26),상장(27); 투자(26); 개선(20),,"매일신문/경제: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '기업'(66회), '분배'(34회), '삼성전자'(28회) 순입니다. 감성지수 +100.0로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-12,신문사x카테고리,매일신문/문화,20,100,1057,3,53,1,6,79.7,대구(32); 역사(29); 중립(28); 무지개(27); 진도(27),축제(23); 전시(21); 공연(9),전쟁(6),"매일신문/문화: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '대구'(32회), '역사'(29회), '중립'(28회) 순입니다. 감성지수 +79.7로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-12,신문사x카테고리,매일신문/사회,20,100,1048,3,30,12,134,-63.4,지역(32); 혐의(32); 전형(29); 안동(22); 대구(22),지원(15); 참여(8); 인정(7),혐의(32); 재판(17); 횡령(17),"매일신문/사회: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '지역'(32회), '혐의'(32회), '전형'(29회) 순입니다. 감성지수 -63.4로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-12,신문사x카테고리,매일신문/세계,20,100,1067,3,31,6,39,-11.4,미국(49); 트럼프(31); 선거(26); 헤즈볼라(24); 규모(23),최대(11); 투자(10); 지원(10),부결(7); 범죄(7); 체포(7),"매일신문/세계: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '미국'(49회), '트럼프'(31회), '선거'(26회) 순입니다. 감성지수 -11.4로 부정 어휘가 다소 우세합니다."
2026-09-12,신문사x카테고리,매일신문/이슈,20,100,1316,6,62,6,69,-5.3,대통령(41); 안경(40); 의원(30); 전형(29); 후보자(26),지원(15); 인정(11); 배당(11),혐의(16); 재판(13); 논란(13),"매일신문/이슈: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '대통령'(41회), '안경'(40회), '의원'(30회) 순입니다. 감성지수 -5.3로 부정 어휘가 다소 우세합니다."
2026-09-12,신문사x카테고리,매일신문/정치,20,100,1503,1,15,5,76,-67.0,의원(74); 후보자(63); 대통령(48); 안경(40); 장관(39),최고(15),의혹(23); 논란(19); 반대(18),"매일신문/정치: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '의원'(74회), '후보자'(63회), '대통령'(48회) 순입니다. 감성지수 -67.0로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-12,신문사x카테고리,매일신문/주요뉴스,40,100,969,3,28,11,97,-55.2,안경(40); 의원(30); 반도체(27); 산업(25); 후보자(23),참여(11); 확대(10); 인정(7),혐의(22); 재판(15); 사고(8),"매일신문/주요뉴스: 기사 40건에서 키워드 100종을 추출했고 상위 키워드는 '안경'(40회), '의원'(30회), '반도체'(27회) 순입니다. 감성지수 -55.2로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-12,신문사x카테고리,문화일보/IT과학,20,100,1089,11,117,1,10,84.3,기업(34); 삼성전자(33); 반도체(30); 기술(24); 게임(23),지원(16); 선정(15); 혁신(12),위기(10),"문화일보/IT과학: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '기업'(34회), '삼성전자'(33회), '반도체'(30회) 순입니다. 감성지수 +84.3로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-12,신문사x카테고리,문화일보/경제,20,100,872,10,103,2,13,77.6,한국(24); 투자(21); 환경(17); 기업(17); 시장(17),투자(21); 확대(14); 상장(14),전쟁(7); 위험(6),"문화일보/경제: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '한국'(24회), '투자'(21회), '환경'(17회) 순입니다. 감성지수 +77.6로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-12,신문사x카테고리,문화일보/문화,20,100,706,6,32,1,8,60.0,과학(36); 저자(23); 지도자(19); 인간(17); 시대(14),전시(9); 축제(6); 안전(5),위기(8),"문화일보/문화: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '과학'(36회), '저자'(23회), '지도자'(19회) 순입니다. 감성지수 +60.0로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-12,신문사x카테고리,문화일보/사회,20,100,631,0,0,8,51,-100.0,의원(19); 후보자(19); 경찰(17); 이송(14); 여성(14),,혐의(14); 폭행(7); 구속(6),"문화일보/사회: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '의원'(19회), '후보자'(19회), '경찰'(17회) 순입니다. 감성지수 -100.0로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-12,신문사x카테고리,문화일보/세계,20,100,951,5,45,4,33,15.4,트럼프(61); 대통령(57); 미국(41); 중국(20); 한국(19),확대(12); 투자(10); 상승(9),테러(12); 전쟁(10); 사망(6),"문화일보/세계: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '트럼프'(61회), '대통령'(57회), '미국'(41회) 순입니다. 감성지수 +15.4로 긍정 어휘가 다소 우세합니다."
2026-09-12,신문사x카테고리,문화일보/이슈,20,100,886,3,18,6,41,-39.0,의원(43); 후보자(34); 발사(24); 북한(22); 보험(21),계약(7); 인정(6); 투자(5),혐의(11); 전쟁(7); 논란(6),"문화일보/이슈: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '의원'(43회), '후보자'(34회), '발사'(24회) 순입니다. 감성지수 -39.0로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-12,신문사x카테고리,문화일보/정치,20,100,1102,3,24,3,21,6.7,후보자(56); 북한(40); 의원(35); 장관(34); 발사(34),협력(12); 기대(6); 확대(6),의혹(8); 위협(7); 논란(6),"문화일보/정치: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '후보자'(56회), '북한'(40회), '의원'(35회) 순입니다. 감성지수 +6.7로 긍정 어휘가 다소 우세합니다."
2026-09-12,신문사x카테고리,문화일보/주요뉴스,40,100,991,2,20,5,34,-25.9,후보자(51); 의원(50); 보험(34); 발사(27); 장관(27),계약(14); 투자(6),의혹(9); 전쟁(7); 수사(6),"문화일보/주요뉴스: 기사 40건에서 키워드 100종을 추출했고 상위 키워드는 '후보자'(51회), '의원'(50회), '보험'(34회) 순입니다. 감성지수 -25.9로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-12,신문사x카테고리,아시아경제/IT과학,20,100,1163,5,63,1,7,80.0,연구(33); 구름(32); 모델(28); 기술(22); 지역(22),출시(21); 최고(13); 최대(13),유출(7),"아시아경제/IT과학: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '연구'(33회), '구름'(32회), '모델'(28회) 순입니다. 감성지수 +80.0로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-12,신문사x카테고리,아시아경제/경제,20,100,1653,8,124,3,40,51.2,비축(74); 시장(50); 원유(46); 석유(41); 치킨(36),확보(27); 확대(24); 출시(16),참사(15); 부담(14); 위기(11),"아시아경제/경제: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '비축'(74회), '시장'(50회), '원유'(46회) 순입니다. 감성지수 +51.2로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-12,신문사x카테고리,아시아경제/문화,20,100,984,5,46,1,7,73.6,감독(39); 웰니스(21); 인간(21); 문화(19); 기억(19),상승(13); 전시(12); 지원(7),위험(7),"아시아경제/문화: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '감독'(39회), '웰니스'(21회), '인간'(21회) 순입니다. 감성지수 +73.6로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-12,신문사x카테고리,아시아경제/사회,20,100,787,4,37,7,43,-7.5,머스크(20); 지원(19); 독서(17); 지역(17); 시민(17),지원(19); 공연(7); 최고(6),사고(8); 학대(7); 유출(6),"아시아경제/사회: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '머스크'(20회), '지원'(19회), '독서'(17회) 순입니다. 감성지수 -7.5로 부정 어휘가 다소 우세합니다."
2026-09-12,신문사x카테고리,아시아경제/세계,20,100,1151,4,37,1,15,42.3,일본(33); 구름(32); 중국(32); 대만(29); 미국(27),최고(13); 투자(9); 최대(9),참사(15),"아시아경제/세계: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '일본'(33회), '구름'(32회), '중국'(32회) 순입니다. 감성지수 +42.3로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-12,신문사x카테고리,아시아경제/이슈,20,100,1290,6,82,4,46,28.1,시장(45); 카드(41); 치킨(36); 중국(32); 투자(26),투자(26); 확대(17); 상승(13),참사(15); 위험(11); 범죄(11),"아시아경제/이슈: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '시장'(45회), '카드'(41회), '치킨'(36회) 순입니다. 감성지수 +28.1로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-12,신문사x카테고리,아시아경제/정치,20,100,1049,1,7,7,61,-79.4,후보자(54); 청와대(37); 법관(25); 발사(23); 미사일(22),지원(7),재판(22); 의혹(8); 유출(7),"아시아경제/정치: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '후보자'(54회), '청와대'(37회), '법관'(25회) 순입니다. 감성지수 -79.4로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-12,신문사x카테고리,아시아경제/주요뉴스,40,100,1272,6,102,6,57,28.3,사업(68); 투자(48); 카드(41); 개발(38); 정부(33),투자(48); 참여(18); 지원(11),범죄(13); 위험(12); 유출(9),"아시아경제/주요뉴스: 기사 40건에서 키워드 100종을 추출했고 상위 키워드는 '사업'(68회), '투자'(48회), '카드'(41회) 순입니다. 감성지수 +28.3로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-12,신문사x카테고리,조선일보/IT과학,20,100,1264,6,67,3,42,22.9,데이터(32); 중국(30); 센터(28); 기업(27); 개발(27),확보(18); 계약(14); 확대(9),위험(19); 규제(14); 중단(9),"조선일보/IT과학: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '데이터'(32회), '중국'(30회), '센터'(28회) 순입니다. 감성지수 +22.9로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-12,신문사x카테고리,조선일보/경제,20,100,984,7,63,3,19,53.7,회장(36); 금융(36); 주민(25); 물가(23); 상승(23),상승(23); 최대(9); 최고(8),부담(7); 철회(6); 반발(6),"조선일보/경제: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '회장'(36회), '금융'(36회), '주민'(25회) 순입니다. 감성지수 +53.7로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-12,신문사x카테고리,조선일보/문화,20,100,805,1,10,2,17,-25.9,작품(30); 작가(29); 기후(28); 웹툰(26); 저자(24),인기(10),전쟁(12); 위기(5),"조선일보/문화: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '작품'(30회), '작가'(29회), '기후'(28회) 순입니다. 감성지수 -25.9로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-12,신문사x카테고리,조선일보/사회,20,100,1133,0,0,8,68,-100.0,근로자(35); 자신(29); 제청(28); 뭉크(28); 수용자(27),,징역(10); 혐의(10); 부담(9),"조선일보/사회: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '근로자'(35회), '자신'(29회), '제청'(28회) 순입니다. 감성지수 -100.0로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-12,신문사x카테고리,조선일보/세계,20,100,1107,1,11,7,79,-75.6,미국(40); 트럼프(38); 이란(31); 전쟁(24); 해협(21),지원(11),전쟁(24); 테러(15); 자살(11),"조선일보/세계: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '미국'(40회), '트럼프'(38회), '이란'(31회) 순입니다. 감성지수 -75.6로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-12,신문사x카테고리,조선일보/이슈,20,100,1222,2,16,6,79,-66.3,의원(40); 후보자(39); 제청(38); 국민(32); 법관(30),지원(9); 확대(7),의혹(24); 재판(17); 테러(12),"조선일보/이슈: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '의원'(40회), '후보자'(39회), '제청'(38회) 순입니다. 감성지수 -66.3로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-12,신문사x카테고리,조선일보/정치,20,100,1344,3,33,8,95,-48.4,후보자(69); 의원(53); 국민(48); 장관(44); 대통령(33),고용(13); 지원(11); 안정(9),의혹(27); 논란(13); 테러(11),"조선일보/정치: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '후보자'(69회), '의원'(53회), '국민'(48회) 순입니다. 감성지수 -48.4로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-12,신문사x카테고리,조선일보/주요뉴스,40,100,1237,1,13,9,101,-77.2,의원(39); 후보자(34); 법원(31); 제청(30); 국민(29),지원(13),의혹(23); 전쟁(13); 테러(12),"조선일보/주요뉴스: 기사 40건에서 키워드 100종을 추출했고 상위 키워드는 '의원'(39회), '후보자'(34회), '법원'(31회) 순입니다. 감성지수 -77.2로 부정 어휘가 뚜렷하게 우세합니다."
