날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-18,매일신문,정치,긍정,1,투자,8,53.33,2,15,#0d2b5c,#0d2b5c,Y
2026-09-18,매일신문,정치,긍정,2,통과,7,46.67,2,15,#a8d0f0,#a8d0f0,Y
2026-09-18,매일신문,정치,부정,1,수사,26,15.76,13,165,#7a0a12,#7a0a12,Y
2026-09-18,매일신문,정치,부정,2,의혹,23,13.94,13,165,#84171e,#871b22,Y
2026-09-18,매일신문,정치,부정,3,압수,17,10.3,13,165,#8e242a,#942c33,Y
2026-09-18,매일신문,정치,부정,4,취소,16,9.7,13,165,#983137,#a23e43,Y
2026-09-18,매일신문,정치,부정,5,하락,13,7.88,13,165,#a23e43,#af4f54,Y
2026-09-18,매일신문,정치,부정,6,사퇴,10,6.06,13,165,#ac4b50,#bd6164,Y
2026-09-18,매일신문,정치,부정,7,논란,10,6.06,13,165,#b6585c,#ca7275,Y
2026-09-18,매일신문,정치,부정,8,비판,10,6.06,13,165,#c06568,#d88485,Y
2026-09-18,매일신문,정치,부정,9,갈등,9,5.45,13,165,#ca7275,#e59596,Y
2026-09-18,매일신문,정치,부정,10,반대,9,5.45,13,165,#d47f81,#f2a6a6,Y
2026-09-18,매일신문,정치,부정,11,충돌,8,4.85,13,165,#de8c8e,,N
2026-09-18,매일신문,정치,부정,12,제한,7,4.24,13,165,#e8999a,,N
2026-09-18,매일신문,정치,부정,13,규제,7,4.24,13,165,#f2a6a6,,N
