날짜,언론사,카테고리,기사수,상위키워드,인사이트,생성시각,상태
2026-09-09,문화일보,문화,20,무대(28); 한국(26); 놀런(25); 감독(25); 고추(23),"2026-09-09 문화일보(문화) 기사 20건 분석 결과, 상위 키워드는 '무대'(28회), '한국'(26회), '놀런'(25회), '감독'(25회), '고추'(23회) 순으로 나타났습니다. 특히 '무대' 관련 이슈가 가장 두드러졌으며, 대표 헤드라인은 ""혹시 진짜 피아니스트? 선우예권, tvN ‘포핸즈’ 깜짝 출연"" 입니다.",2026-09-09 09:04:03,성공
