날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-02,조선일보,경제,긍정,1,상승,29,18.59,9,156,#0d2b5c,#0d2b5c,Y
2026-09-02,조선일보,경제,긍정,2,증가,26,16.67,9,156,#20406f,#20406f,Y
2026-09-02,조선일보,경제,긍정,3,투자,21,13.46,9,156,#345481,#345481,Y
2026-09-02,조선일보,경제,긍정,4,지원,19,12.18,9,156,#476994,#476994,Y
2026-09-02,조선일보,경제,긍정,5,최고,16,10.26,9,156,#5b7ea6,#5b7ea6,Y
2026-09-02,조선일보,경제,긍정,6,성장,15,9.62,9,156,#6e93b9,#6e93b9,Y
2026-09-02,조선일보,경제,긍정,7,최대,14,8.97,9,156,#82a7cb,#82a7cb,Y
2026-09-02,조선일보,경제,긍정,8,호황,9,5.77,9,156,#95bcde,#95bcde,Y
2026-09-02,조선일보,경제,긍정,9,확대,7,4.49,9,156,#a8d0f0,#a8d0f0,Y
2026-09-02,조선일보,경제,부정,1,부실,30,46.88,4,64,#7a0a12,#7a0a12,Y
2026-09-02,조선일보,경제,부정,2,하락,18,28.12,4,64,#a23e43,#a23e43,Y
2026-09-02,조선일보,경제,부정,3,위기,8,12.5,4,64,#ca7275,#ca7275,Y
2026-09-02,조선일보,경제,부정,4,부담,8,12.5,4,64,#f2a6a6,#f2a6a6,Y
