날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-11,문화일보,세계,긍정,1,지원,8,24.24,5,33,#0d2b5c,#0d2b5c,Y
2026-09-11,문화일보,세계,긍정,2,상승,8,24.24,5,33,#345481,#345481,Y
2026-09-11,문화일보,세계,긍정,3,출시,7,21.21,5,33,#5b7ea6,#5b7ea6,Y
2026-09-11,문화일보,세계,긍정,4,강화,5,15.15,5,33,#82a7cb,#82a7cb,Y
2026-09-11,문화일보,세계,긍정,5,최고,5,15.15,5,33,#a8d0f0,#a8d0f0,Y
2026-09-11,문화일보,세계,부정,1,테러,17,26.98,7,63,#7a0a12,#7a0a12,Y
2026-09-11,문화일보,세계,부정,2,전쟁,17,26.98,7,63,#8e242a,#8e242a,Y
2026-09-11,문화일보,세계,부정,3,위협,9,14.29,7,63,#a23e43,#a23e43,Y
2026-09-11,문화일보,세계,부정,4,마약,7,11.11,7,63,#b6585c,#b6585c,Y
2026-09-11,문화일보,세계,부정,5,급락,5,7.94,7,63,#ca7275,#ca7275,Y
2026-09-11,문화일보,세계,부정,6,위험,4,6.35,7,63,#de8c8e,#de8c8e,Y
2026-09-11,문화일보,세계,부정,7,충돌,4,6.35,7,63,#f2a6a6,#f2a6a6,Y
