날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-15,조선일보,세계,긍정,1,지원,15,27.78,6,54,#0d2b5c,#0d2b5c,Y
2026-09-15,조선일보,세계,긍정,2,안전,10,18.52,6,54,#2c4c7a,#2c4c7a,Y
2026-09-15,조선일보,세계,긍정,3,우승,8,14.81,6,54,#4b6d97,#4b6d97,Y
2026-09-15,조선일보,세계,긍정,4,평화,7,12.96,6,54,#6a8eb5,#6a8eb5,Y
2026-09-15,조선일보,세계,긍정,5,최고,7,12.96,6,54,#89afd2,#89afd2,Y
2026-09-15,조선일보,세계,긍정,6,구출,7,12.96,6,54,#a8d0f0,#a8d0f0,Y
2026-09-15,조선일보,세계,부정,1,제한,13,26.53,5,49,#7a0a12,#7a0a12,Y
2026-09-15,조선일보,세계,부정,2,위험,11,22.45,5,49,#983137,#983137,Y
2026-09-15,조선일보,세계,부정,3,규제,10,20.41,5,49,#b6585c,#b6585c,Y
2026-09-15,조선일보,세계,부정,4,테러,8,16.33,5,49,#d47f81,#d47f81,Y
2026-09-15,조선일보,세계,부정,5,소송,7,14.29,5,49,#f2a6a6,#f2a6a6,Y
