날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-11,아시아경제,주요뉴스,긍정,1,투자,23,37.1,6,62,#0d2b5c,#0d2b5c,Y
2026-09-11,아시아경제,주요뉴스,긍정,2,확보,9,14.52,6,62,#2c4c7a,#2c4c7a,Y
2026-09-11,아시아경제,주요뉴스,긍정,3,참여,9,14.52,6,62,#4b6d97,#4b6d97,Y
2026-09-11,아시아경제,주요뉴스,긍정,4,최대,8,12.9,6,62,#6a8eb5,#6a8eb5,Y
2026-09-11,아시아경제,주요뉴스,긍정,5,안정,7,11.29,6,62,#89afd2,#89afd2,Y
2026-09-11,아시아경제,주요뉴스,긍정,6,급등,6,9.68,6,62,#a8d0f0,#a8d0f0,Y
2026-09-11,아시아경제,주요뉴스,부정,1,하락,12,26.67,5,45,#7a0a12,#7a0a12,Y
2026-09-11,아시아경제,주요뉴스,부정,2,불법,11,24.44,5,45,#983137,#983137,Y
2026-09-11,아시아경제,주요뉴스,부정,3,우려,9,20.0,5,45,#b6585c,#b6585c,Y
2026-09-11,아시아경제,주요뉴스,부정,4,부담,7,15.56,5,45,#d47f81,#d47f81,Y
2026-09-11,아시아경제,주요뉴스,부정,5,무산,6,13.33,5,45,#f2a6a6,#f2a6a6,Y
