날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-09,문화일보,주요뉴스,긍정,1,투자,17,30.36,6,56,#0d2b5c,#0d2b5c,Y
2026-09-09,문화일보,주요뉴스,긍정,2,최고,11,19.64,6,56,#2c4c7a,#2c4c7a,Y
2026-09-09,문화일보,주요뉴스,긍정,3,협력,8,14.29,6,56,#4b6d97,#4b6d97,Y
2026-09-09,문화일보,주요뉴스,긍정,4,최대,7,12.5,6,56,#6a8eb5,#6a8eb5,Y
2026-09-09,문화일보,주요뉴스,긍정,5,체결,7,12.5,6,56,#89afd2,#89afd2,Y
2026-09-09,문화일보,주요뉴스,긍정,6,협약,6,10.71,6,56,#a8d0f0,#a8d0f0,Y
2026-09-09,문화일보,주요뉴스,부정,1,반대,32,45.71,6,70,#7a0a12,#7a0a12,Y
2026-09-09,문화일보,주요뉴스,부정,2,의혹,13,18.57,6,70,#922930,#922930,Y
2026-09-09,문화일보,주요뉴스,부정,3,소송,10,14.29,6,70,#aa484d,#aa484d,Y
2026-09-09,문화일보,주요뉴스,부정,4,사망,5,7.14,6,70,#c2686b,#c2686b,Y
2026-09-09,문화일보,주요뉴스,부정,5,하락,5,7.14,6,70,#da8788,#da8788,Y
2026-09-09,문화일보,주요뉴스,부정,6,논란,5,7.14,6,70,#f2a6a6,#f2a6a6,Y
