날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-13,조선일보,주요뉴스,긍정,1,투자,19,33.33,4,57,#0d2b5c,#0d2b5c,Y
2026-09-13,조선일보,주요뉴스,긍정,2,평화,15,26.32,4,57,#41628d,#41628d,Y
2026-09-13,조선일보,주요뉴스,긍정,3,성장,12,21.05,4,57,#7499bf,#7499bf,Y
2026-09-13,조선일보,주요뉴스,긍정,4,최대,11,19.3,4,57,#a8d0f0,#a8d0f0,Y
2026-09-13,조선일보,주요뉴스,부정,1,부담,17,25.0,6,68,#7a0a12,#7a0a12,Y
2026-09-13,조선일보,주요뉴스,부정,2,압박,11,16.18,6,68,#922930,#922930,Y
2026-09-13,조선일보,주요뉴스,부정,3,전쟁,11,16.18,6,68,#aa484d,#aa484d,Y
2026-09-13,조선일보,주요뉴스,부정,4,반대,10,14.71,6,68,#c2686b,#c2686b,Y
2026-09-13,조선일보,주요뉴스,부정,5,우려,10,14.71,6,68,#da8788,#da8788,Y
2026-09-13,조선일보,주요뉴스,부정,6,손실,9,13.24,6,68,#f2a6a6,#f2a6a6,Y
