날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-02,매일신문,정치,긍정,1,최고,9,45.0,3,20,#0d2b5c,#0d2b5c,Y
2026-09-02,매일신문,정치,긍정,2,확대,6,30.0,3,20,#5b7ea6,#5b7ea6,Y
2026-09-02,매일신문,정치,긍정,3,유치,5,25.0,3,20,#a8d0f0,#a8d0f0,Y
2026-09-02,매일신문,정치,부정,1,사퇴,14,26.42,7,53,#7a0a12,#7a0a12,Y
2026-09-02,매일신문,정치,부정,2,비판,10,18.87,7,53,#8e242a,#8e242a,Y
2026-09-02,매일신문,정치,부정,3,철회,7,13.21,7,53,#a23e43,#a23e43,Y
2026-09-02,매일신문,정치,부정,4,수사,6,11.32,7,53,#b6585c,#b6585c,Y
2026-09-02,매일신문,정치,부정,5,범죄,6,11.32,7,53,#ca7275,#ca7275,Y
2026-09-02,매일신문,정치,부정,6,논란,5,9.43,7,53,#de8c8e,#de8c8e,Y
2026-09-02,매일신문,정치,부정,7,반대,5,9.43,7,53,#f2a6a6,#f2a6a6,Y
