날짜,구분,카테고리,순위,단어,빈도수,감성
2026-09-07,데일리안,사회,1,지역,25,중립
2026-09-07,데일리안,사회,2,관리,24,중립
2026-09-07,데일리안,사회,3,해수욕장,18,중립
2026-09-07,데일리안,사회,4,데일리안,17,중립
2026-09-07,데일리안,사회,5,부산,16,중립
2026-09-07,데일리안,사회,6,의대,16,중립
2026-09-07,데일리안,사회,7,반영,16,중립
2026-09-07,데일리안,사회,8,문화,15,중립
2026-09-07,데일리안,사회,9,수색,15,중립
2026-09-07,데일리안,사회,10,유역,15,중립
2026-09-07,데일리안,사회,11,국가,14,중립
2026-09-07,데일리안,사회,12,피서객,14,중립
2026-09-07,데일리안,사회,13,안산,14,중립
2026-09-07,데일리안,사회,14,운영,13,중립
2026-09-07,데일리안,사회,15,감소,13,부정
2026-09-07,데일리안,사회,16,신고,13,중립
2026-09-07,데일리안,사회,17,사업,12,중립
2026-09-07,데일리안,사회,18,서울,11,중립
2026-09-07,데일리안,사회,19,중도,11,중립
2026-09-07,데일리안,사회,20,산업,11,중립
2026-09-07,데일리안,사회,21,위원회,11,중립
2026-09-07,데일리안,사회,22,건강,10,중립
2026-09-07,데일리안,사회,23,관광,10,중립
2026-09-07,데일리안,사회,24,체험,10,중립
2026-09-07,데일리안,사회,25,경기,10,중립
2026-09-07,데일리안,사회,26,증가,10,긍정
2026-09-07,데일리안,사회,27,규모,10,중립
2026-09-07,데일리안,사회,28,교육,9,중립
2026-09-07,데일리안,사회,29,자료,9,중립
2026-09-07,데일리안,사회,30,확대,9,긍정
2026-09-07,데일리안,사회,31,탈락자,9,중립
2026-09-07,데일리안,사회,32,프랑스,9,중립
2026-09-07,데일리안,사회,33,현지,9,중립
2026-09-07,데일리안,사회,34,사고,9,부정
2026-09-07,데일리안,사회,35,관광객,9,중립
2026-09-07,데일리안,사회,36,인천,8,중립
2026-09-07,데일리안,사회,37,국비,8,중립
2026-09-07,데일리안,사회,38,동해안,8,중립
2026-09-07,데일리안,사회,39,정부,8,중립
2026-09-07,데일리안,사회,40,중심,8,중립
2026-09-07,데일리안,사회,41,대학,8,중립
2026-09-07,데일리안,사회,42,두산에너빌리티,8,중립
2026-09-07,데일리안,사회,43,공연,7,긍정
2026-09-07,데일리안,사회,44,학생,7,중립
2026-09-07,데일리안,사회,45,전국,7,중립
2026-09-07,데일리안,사회,46,학교,7,중립
2026-09-07,데일리안,사회,47,현장,7,중립
2026-09-07,데일리안,사회,48,장관,7,중립
2026-09-07,데일리안,사회,49,인천시,7,중립
2026-09-07,데일리안,사회,50,도로,7,중립
2026-09-07,데일리안,사회,51,정책,7,중립
2026-09-07,데일리안,사회,52,방향,7,중립
2026-09-07,데일리안,사회,53,분석,7,중립
2026-09-07,데일리안,사회,54,후반,7,중립
2026-09-07,데일리안,사회,55,드론,7,중립
2026-09-07,데일리안,사회,56,지방,7,중립
2026-09-07,데일리안,사회,57,체험관,6,중립
2026-09-07,데일리안,사회,58,제작,6,중립
2026-09-07,데일리안,사회,59,파리공원,6,중립
2026-09-07,데일리안,사회,60,말론,6,중립
2026-09-07,데일리안,사회,61,불편,6,중립
2026-09-07,데일리안,사회,62,생활,6,중립
2026-09-07,데일리안,사회,63,다양,6,중립
2026-09-07,데일리안,사회,64,프로그램,6,중립
2026-09-07,데일리안,사회,65,스포츠,6,중립
2026-09-07,데일리안,사회,66,구성,6,중립
2026-09-07,데일리안,사회,67,축제,6,긍정
2026-09-07,데일리안,사회,68,지원,6,긍정
2026-09-07,데일리안,사회,69,예산,6,중립
2026-09-07,데일리안,사회,70,수도,6,중립
2026-09-07,데일리안,사회,71,투입,6,중립
2026-09-07,데일리안,사회,72,통합,6,중립
2026-09-07,데일리안,사회,73,연합뉴스,6,중립
2026-09-07,데일리안,사회,74,외교,6,중립
2026-09-07,데일리안,사회,75,전반,6,중립
2026-09-07,데일리안,사회,76,개장,6,중립
2026-09-07,데일리안,사회,77,수치,6,중립
2026-09-07,데일리안,사회,78,서울시교육청,5,중립
2026-09-07,데일리안,사회,79,야외,5,중립
2026-09-07,데일리안,사회,80,오페라,5,중립
2026-09-07,데일리안,사회,81,논란,5,부정
2026-09-07,데일리안,사회,82,기록,5,중립
2026-09-07,데일리안,사회,83,전기,5,중립
2026-09-07,데일리안,사회,84,승리,5,긍정
2026-09-07,데일리안,사회,85,중국인,5,중립
2026-09-07,데일리안,사회,86,가능,5,중립
2026-09-07,데일리안,사회,87,네팔,5,중립
2026-09-07,데일리안,사회,88,인근,5,중립
2026-09-07,데일리안,사회,89,주민,5,중립
2026-09-07,데일리안,사회,90,서비스,5,중립
2026-09-07,데일리안,사회,91,어린이,5,중립
2026-09-07,데일리안,사회,92,공원,5,중립
2026-09-07,데일리안,사회,93,참여,5,긍정
2026-09-07,데일리안,사회,94,개발,5,중립
2026-09-07,데일리안,사회,95,예술,5,중립
2026-09-07,데일리안,사회,96,확보,5,긍정
2026-09-07,데일리안,사회,97,집중,5,중립
2026-09-07,데일리안,사회,98,고속,5,중립
2026-09-07,데일리안,사회,99,작업,5,중립
2026-09-07,데일리안,사회,100,후보자,5,중립
