날짜,언론사,카테고리,기사수,상위키워드,인사이트,생성시각,상태,키워드종수,긍정총빈도,부정총빈도,감성지수
2026-09-20,아시아경제,정치,20,후보자(102); 대통령(97); 사퇴(63); 장관(56); 의혹(55),"2026-09-20 아시아경제(정치) 기사 20건 분석 결과, 상위 키워드는 '후보자'(102회), '대통령'(97회), '사퇴'(63회), '장관'(56회), '의혹'(55회) 순으로 나타났습니다. 특히 '후보자' 관련 이슈가 가장 두드러졌으며, 대표 헤드라인은 ""김승원 부담 던 靑, 다음은 '김지용'…중수청장 인사 '다음 시험대'"" 입니다.",2026-09-20 09:10:27,성공,100,29,250,-79.2
