날짜,언론사,카테고리,기사수,상위키워드,인사이트,생성시각,상태
2026-09-04,매일신문,세계,20,네팔(79); 미국(50); 수색(46); 지역(38); 현지(36),"2026-09-04 매일신문(세계) 기사 20건 분석 결과, 상위 키워드는 '네팔'(79회), '미국'(50회), '수색'(46회), '지역'(38회), '현지'(36회) 순으로 나타났습니다. 특히 '네팔' 관련 이슈가 가장 두드러졌으며, 대표 헤드라인은 """"네팔 여행 취소하지 마세요""…홍수 참사에도 관광객 붙잡는 이유"" 입니다.",2026-09-04 09:06:15,성공
