날짜,언론사,카테고리,기사수,상위키워드,인사이트,생성시각,상태
2026-09-11,아시아경제,이슈,20,금리(32); 수면(25); 미국(25); 시장(23); 현지(19),"2026-09-11 아시아경제(이슈) 기사 20건 분석 결과, 상위 키워드는 '금리'(32회), '수면'(25회), '미국'(25회), '시장'(23회), '현지'(19회) 순으로 나타났습니다. 특히 '금리' 관련 이슈가 가장 두드러졌으며, 대표 헤드라인은 """"살면서 한 번도 본 적 없는데 충격"" 잠실야구장 통로 한 가운데서 목격"" 입니다.",2026-09-11 09:11:03,성공
