날짜,구분,카테고리,순위,단어,빈도수,감성
2026-09-12,문화일보,세계,1,트럼프,61,중립
2026-09-12,문화일보,세계,2,대통령,57,중립
2026-09-12,문화일보,세계,3,미국,41,중립
2026-09-12,문화일보,세계,4,중국,20,중립
2026-09-12,문화일보,세계,5,한국,19,중립
2026-09-12,문화일보,세계,6,시간,18,중립
2026-09-12,문화일보,세계,7,기업,17,중립
2026-09-12,문화일보,세계,8,현지,14,중립
2026-09-12,문화일보,세계,9,주식,13,중립
2026-09-12,문화일보,세계,10,확대,12,긍정
2026-09-12,문화일보,세계,11,시장,12,중립
2026-09-12,문화일보,세계,12,공화당,12,중립
2026-09-12,문화일보,세계,13,도널드,12,중립
2026-09-12,문화일보,세계,14,테러,12,부정
2026-09-12,문화일보,세계,15,클로드,12,중립
2026-09-12,문화일보,세계,16,경제,11,중립
2026-09-12,문화일보,세계,17,젤렌스키,11,중립
2026-09-12,문화일보,세계,18,드론,11,중립
2026-09-12,문화일보,세계,19,선거,11,중립
2026-09-12,문화일보,세계,20,주가,11,중립
2026-09-12,문화일보,세계,21,금융,11,중립
2026-09-12,문화일보,세계,22,가격,11,중립
2026-09-12,문화일보,세계,23,참석,10,중립
2026-09-12,문화일보,세계,24,전쟁,10,부정
2026-09-12,문화일보,세계,25,증시,10,중립
2026-09-12,문화일보,세계,26,연합뉴스,10,중립
2026-09-12,문화일보,세계,27,투자,10,긍정
2026-09-12,문화일보,세계,28,레버리지,10,중립
2026-09-12,문화일보,세계,29,당국,9,중립
2026-09-12,문화일보,세계,30,배당금,9,중립
2026-09-12,문화일보,세계,31,정부,9,중립
2026-09-12,문화일보,세계,32,정책,9,중립
2026-09-12,문화일보,세계,33,주요,9,중립
2026-09-12,문화일보,세계,34,국내,9,중립
2026-09-12,문화일보,세계,35,상승,9,긍정
2026-09-12,문화일보,세계,36,이란,8,중립
2026-09-12,문화일보,세계,37,화산,8,중립
2026-09-12,문화일보,세계,38,시술,8,중립
2026-09-12,문화일보,세계,39,부통령,8,중립
2026-09-12,문화일보,세계,40,중간,8,중립
2026-09-12,문화일보,세계,41,공약,8,중립
2026-09-12,문화일보,세계,42,전당,8,중립
2026-09-12,문화일보,세계,43,대회,8,중립
2026-09-12,문화일보,세계,44,밴스,8,중립
2026-09-12,문화일보,세계,45,증가,8,긍정
2026-09-12,문화일보,세계,46,일본,8,중립
2026-09-12,문화일보,세계,47,관세,7,중립
2026-09-12,문화일보,세계,48,노르웨이,7,중립
2026-09-12,문화일보,세계,49,앤트로픽,7,중립
2026-09-12,문화일보,세계,50,추가,7,중립
2026-09-12,문화일보,세계,51,재원,7,중립
2026-09-12,문화일보,세계,52,댈러스,7,중립
2026-09-12,문화일보,세계,53,성인,7,중립
2026-09-12,문화일보,세계,54,추모,7,중립
2026-09-12,문화일보,세계,55,가능,7,중립
2026-09-12,문화일보,세계,56,국제,7,중립
2026-09-12,문화일보,세계,57,확인,7,중립
2026-09-12,문화일보,세계,58,구조,7,중립
2026-09-12,문화일보,세계,59,거래,7,중립
2026-09-12,문화일보,세계,60,반도체,7,중립
2026-09-12,문화일보,세계,61,삼성전자,7,중립
2026-09-12,문화일보,세계,62,하이닉스,7,중립
2026-09-12,문화일보,세계,63,한은,7,중립
2026-09-12,문화일보,세계,64,상품,7,중립
2026-09-12,문화일보,세계,65,마운자로,7,중립
2026-09-12,문화일보,세계,66,추모식,6,중립
2026-09-12,문화일보,세계,67,시도,6,중립
2026-09-12,문화일보,세계,68,이륙,6,중립
2026-09-12,문화일보,세계,69,유가,6,중립
2026-09-12,문화일보,세계,70,사망,6,부정
2026-09-12,문화일보,세계,71,승리,6,긍정
2026-09-12,문화일보,세계,72,지급,6,중립
2026-09-12,문화일보,세계,73,질문,6,중립
2026-09-12,문화일보,세계,74,답변,6,중립
2026-09-12,문화일보,세계,75,보유,6,중립
2026-09-12,문화일보,세계,76,전날,6,중립
2026-09-12,문화일보,세계,77,이름,6,중립
2026-09-12,문화일보,세계,78,몰도바,6,중립
2026-09-12,문화일보,세계,79,영공,6,중립
2026-09-12,문화일보,세계,80,인도네시아,6,중립
2026-09-12,문화일보,세계,81,해협,6,중립
2026-09-12,문화일보,세계,82,아낙,6,중립
2026-09-12,문화일보,세계,83,크라카타우,6,중립
2026-09-12,문화일보,세계,84,보고서,6,중립
2026-09-12,문화일보,세계,85,금리,6,중립
2026-09-12,문화일보,세계,86,우비리보,6,중립
2026-09-12,문화일보,세계,87,주입,6,중립
2026-09-12,문화일보,세계,88,구매,6,중립
2026-09-12,문화일보,세계,89,물가,5,중립
2026-09-12,문화일보,세계,90,간첩,5,중립
2026-09-12,문화일보,세계,91,충돌,5,부정
2026-09-12,문화일보,세계,92,해상,5,중립
2026-09-12,문화일보,세계,93,매도,5,중립
2026-09-12,문화일보,세계,94,세계,5,중립
2026-09-12,문화일보,세계,95,태국,5,중립
2026-09-12,문화일보,세계,96,영국,5,중립
2026-09-12,문화일보,세계,97,가짜,5,중립
2026-09-12,문화일보,세계,98,계정,5,중립
2026-09-12,문화일보,세계,99,증류,5,중립
2026-09-12,문화일보,세계,100,병원,5,중립
