날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-22,아시아경제,문화,긍정,1,전시,11,14.67,10,75,#0d2b5c,#0d2b5c,Y
2026-09-22,아시아경제,문화,긍정,2,참여,11,14.67,10,75,#1e3d6c,#1e3d6c,Y
2026-09-22,아시아경제,문화,긍정,3,개최,8,10.67,10,75,#2f4f7d,#2f4f7d,Y
2026-09-22,아시아경제,문화,긍정,4,협력,7,9.33,10,75,#41628d,#41628d,Y
2026-09-22,아시아경제,문화,긍정,5,지원,7,9.33,10,75,#52749e,#52749e,Y
2026-09-22,아시아경제,문화,긍정,6,확대,7,9.33,10,75,#6387ae,#6387ae,Y
2026-09-22,아시아경제,문화,긍정,7,최대,6,8.0,10,75,#7499bf,#7499bf,Y
2026-09-22,아시아경제,문화,긍정,8,인기,6,8.0,10,75,#86accf,#86accf,Y
2026-09-22,아시아경제,문화,긍정,9,증가,6,8.0,10,75,#97bee0,#97bee0,Y
2026-09-22,아시아경제,문화,긍정,10,협약,6,8.0,10,75,#a8d0f0,#a8d0f0,Y
