날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-21,매일신문,정치,긍정,1,감사,15,40.54,3,37,#0d2b5c,#0d2b5c,Y
2026-09-21,매일신문,정치,긍정,2,확보,12,32.43,3,37,#5b7ea6,#5b7ea6,Y
2026-09-21,매일신문,정치,긍정,3,상승,10,27.03,3,37,#a8d0f0,#a8d0f0,Y
2026-09-21,매일신문,정치,부정,1,비판,18,22.78,7,79,#7a0a12,#7a0a12,Y
2026-09-21,매일신문,정치,부정,2,사퇴,13,16.46,7,79,#8e242a,#8e242a,Y
2026-09-21,매일신문,정치,부정,3,의혹,12,15.19,7,79,#a23e43,#a23e43,Y
2026-09-21,매일신문,정치,부정,4,논란,11,13.92,7,79,#b6585c,#b6585c,Y
2026-09-21,매일신문,정치,부정,5,위반,9,11.39,7,79,#ca7275,#ca7275,Y
2026-09-21,매일신문,정치,부정,6,하락,8,10.13,7,79,#de8c8e,#de8c8e,Y
2026-09-21,매일신문,정치,부정,7,취소,8,10.13,7,79,#f2a6a6,#f2a6a6,Y
