날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-04,데일리안,세계,긍정,1,지원,11,20.37,7,54,#0d2b5c,#0d2b5c,Y
2026-09-04,데일리안,세계,긍정,2,최대,9,16.67,7,54,#274674,#274674,Y
2026-09-04,데일리안,세계,긍정,3,계약,8,14.81,7,54,#41628d,#41628d,Y
2026-09-04,데일리안,세계,긍정,4,상승,7,12.96,7,54,#5b7ea6,#5b7ea6,Y
2026-09-04,데일리안,세계,긍정,5,투자,7,12.96,7,54,#7499bf,#7499bf,Y
2026-09-04,데일리안,세계,긍정,6,확대,7,12.96,7,54,#8eb5d8,#8eb5d8,Y
2026-09-04,데일리안,세계,긍정,7,완화,5,9.26,7,54,#a8d0f0,#a8d0f0,Y
2026-09-04,데일리안,세계,부정,1,제재,15,22.06,8,68,#7a0a12,#7a0a12,Y
2026-09-04,데일리안,세계,부정,2,제한,13,19.12,8,68,#8b2027,#8b2027,Y
2026-09-04,데일리안,세계,부정,3,우려,8,11.76,8,68,#9c373c,#9c373c,Y
2026-09-04,데일리안,세계,부정,4,소송,7,10.29,8,68,#ad4d51,#ad4d51,Y
2026-09-04,데일리안,세계,부정,5,전쟁,7,10.29,8,68,#bf6367,#bf6367,Y
2026-09-04,데일리안,세계,부정,6,압박,7,10.29,8,68,#d0797c,#d0797c,Y
2026-09-04,데일리안,세계,부정,7,부담,6,8.82,8,68,#e19091,#e19091,Y
2026-09-04,데일리안,세계,부정,8,반발,5,7.35,8,68,#f2a6a6,#f2a6a6,Y
