날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-11,문화일보,정치,긍정,1,협력,17,35.42,4,48,#0d2b5c,#0d2b5c,Y
2026-09-11,문화일보,정치,긍정,2,감사,16,33.33,4,48,#41628d,#41628d,Y
2026-09-11,문화일보,정치,긍정,3,계약,9,18.75,4,48,#7499bf,#7499bf,Y
2026-09-11,문화일보,정치,긍정,4,소통,6,12.5,4,48,#a8d0f0,#a8d0f0,Y
2026-09-11,문화일보,정치,부정,1,청탁,16,23.19,7,69,#7a0a12,#7a0a12,Y
2026-09-11,문화일보,정치,부정,2,의혹,13,18.84,7,69,#8e242a,#8e242a,Y
2026-09-11,문화일보,정치,부정,3,수사,10,14.49,7,69,#a23e43,#a23e43,Y
2026-09-11,문화일보,정치,부정,4,논란,9,13.04,7,69,#b6585c,#b6585c,Y
2026-09-11,문화일보,정치,부정,5,체포,8,11.59,7,69,#ca7275,#ca7275,Y
2026-09-11,문화일보,정치,부정,6,전쟁,7,10.14,7,69,#de8c8e,#de8c8e,Y
2026-09-11,문화일보,정치,부정,7,비판,6,8.7,7,69,#f2a6a6,#f2a6a6,Y
