날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-09,조선일보,사회,긍정,1,투자,8,22.86,5,35,#0d2b5c,#0d2b5c,Y
2026-09-09,조선일보,사회,긍정,2,참여,7,20.0,5,35,#345481,#345481,Y
2026-09-09,조선일보,사회,긍정,3,지원,7,20.0,5,35,#5b7ea6,#5b7ea6,Y
2026-09-09,조선일보,사회,긍정,4,성공,7,20.0,5,35,#82a7cb,#82a7cb,Y
2026-09-09,조선일보,사회,긍정,5,전시,6,17.14,5,35,#a8d0f0,#a8d0f0,Y
2026-09-09,조선일보,사회,부정,1,소송,15,25.86,6,58,#7a0a12,#7a0a12,Y
2026-09-09,조선일보,사회,부정,2,수사,11,18.97,6,58,#922930,#922930,Y
2026-09-09,조선일보,사회,부정,3,조작,9,15.52,6,58,#aa484d,#aa484d,Y
2026-09-09,조선일보,사회,부정,4,파업,8,13.79,6,58,#c2686b,#c2686b,Y
2026-09-09,조선일보,사회,부정,5,의혹,8,13.79,6,58,#da8788,#da8788,Y
2026-09-09,조선일보,사회,부정,6,혐의,7,12.07,6,58,#f2a6a6,#f2a6a6,Y
