날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-12,매일신문,경제,긍정,1,상장,27,12.92,14,209,#0d2b5c,#0d2b5c,Y
2026-09-12,매일신문,경제,긍정,2,투자,26,12.44,14,209,#193767,#1e3d6c,Y
2026-09-12,매일신문,경제,긍정,3,개선,20,9.57,14,209,#254473,#2f4f7d,Y
2026-09-12,매일신문,경제,긍정,4,지원,19,9.09,14,209,#31517e,#41628d,Y
2026-09-12,매일신문,경제,긍정,5,성장,16,7.66,14,209,#3c5d89,#52749e,Y
2026-09-12,매일신문,경제,긍정,6,확대,14,6.7,14,209,#496a95,#6387ae,Y
2026-09-12,매일신문,경제,긍정,7,기부,14,6.7,14,209,#5577a0,#7499bf,Y
2026-09-12,매일신문,경제,긍정,8,배당,13,6.22,14,209,#6084ac,#86accf,Y
2026-09-12,매일신문,경제,긍정,9,상승,11,5.26,14,209,#6c91b7,#97bee0,Y
2026-09-12,매일신문,경제,긍정,10,최대,11,5.26,14,209,#799ec3,#a8d0f0,Y
2026-09-12,매일신문,경제,긍정,11,증가,11,5.26,14,209,#84aace,,N
2026-09-12,매일신문,경제,긍정,12,선정,10,4.78,14,209,#90b7d9,,N
2026-09-12,매일신문,경제,긍정,13,강화,9,4.31,14,209,#9cc4e5,,N
2026-09-12,매일신문,경제,긍정,14,협력,8,3.83,14,209,#a8d0f0,,N
