날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-03,조선일보,세계,긍정,1,계약,11,20.37,7,54,#0d2b5c,#0d2b5c,Y
2026-09-03,조선일보,세계,긍정,2,지원,10,18.52,7,54,#274674,#274674,Y
2026-09-03,조선일보,세계,긍정,3,승리,8,14.81,7,54,#41628d,#41628d,Y
2026-09-03,조선일보,세계,긍정,4,협력,7,12.96,7,54,#5b7ea6,#5b7ea6,Y
2026-09-03,조선일보,세계,긍정,5,투자,6,11.11,7,54,#7499bf,#7499bf,Y
2026-09-03,조선일보,세계,긍정,6,최대,6,11.11,7,54,#8eb5d8,#8eb5d8,Y
2026-09-03,조선일보,세계,긍정,7,확보,6,11.11,7,54,#a8d0f0,#a8d0f0,Y
2026-09-03,조선일보,세계,부정,1,피해,12,19.05,7,63,#7a0a12,#7a0a12,Y
2026-09-03,조선일보,세계,부정,2,전쟁,11,17.46,7,63,#8e242a,#8e242a,Y
2026-09-03,조선일보,세계,부정,3,혐의,10,15.87,7,63,#a23e43,#a23e43,Y
2026-09-03,조선일보,세계,부정,4,사고,8,12.7,7,63,#b6585c,#b6585c,Y
2026-09-03,조선일보,세계,부정,5,테러,8,12.7,7,63,#ca7275,#ca7275,Y
2026-09-03,조선일보,세계,부정,6,갈등,7,11.11,7,63,#de8c8e,#de8c8e,Y
2026-09-03,조선일보,세계,부정,7,공습,7,11.11,7,63,#f2a6a6,#f2a6a6,Y
