날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-25,아시아경제,경제,긍정,1,상승,16,13.91,9,115,#0d2b5c,#0d2b5c,Y
2026-09-25,아시아경제,경제,긍정,2,성장,16,13.91,9,115,#20406f,#20406f,Y
2026-09-25,아시아경제,경제,긍정,3,출시,14,12.17,9,115,#345481,#345481,Y
2026-09-25,아시아경제,경제,긍정,4,증가,13,11.3,9,115,#476994,#476994,Y
2026-09-25,아시아경제,경제,긍정,5,확대,13,11.3,9,115,#5b7ea6,#5b7ea6,Y
2026-09-25,아시아경제,경제,긍정,6,개선,13,11.3,9,115,#6e93b9,#6e93b9,Y
2026-09-25,아시아경제,경제,긍정,7,투자,11,9.57,9,115,#82a7cb,#82a7cb,Y
2026-09-25,아시아경제,경제,긍정,8,기대,10,8.7,9,115,#95bcde,#95bcde,Y
2026-09-25,아시아경제,경제,긍정,9,안전,9,7.83,9,115,#a8d0f0,#a8d0f0,Y
2026-09-25,아시아경제,경제,부정,1,위험,13,61.9,2,21,#7a0a12,#7a0a12,Y
2026-09-25,아시아경제,경제,부정,2,우려,8,38.1,2,21,#f2a6a6,#f2a6a6,Y
