날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-22,데일리안,경제,긍정,1,확대,36,23.23,9,155,#0d2b5c,#0d2b5c,Y
2026-09-22,데일리안,경제,긍정,2,상승,28,18.06,9,155,#20406f,#20406f,Y
2026-09-22,데일리안,경제,긍정,3,투자,20,12.9,9,155,#345481,#345481,Y
2026-09-22,데일리안,경제,긍정,4,증가,16,10.32,9,155,#476994,#476994,Y
2026-09-22,데일리안,경제,긍정,5,계약,15,9.68,9,155,#5b7ea6,#5b7ea6,Y
2026-09-22,데일리안,경제,긍정,6,안정,12,7.74,9,155,#6e93b9,#6e93b9,Y
2026-09-22,데일리안,경제,긍정,7,최대,10,6.45,9,155,#82a7cb,#82a7cb,Y
2026-09-22,데일리안,경제,긍정,8,지원,9,5.81,9,155,#95bcde,#95bcde,Y
2026-09-22,데일리안,경제,긍정,9,확보,9,5.81,9,155,#a8d0f0,#a8d0f0,Y
2026-09-22,데일리안,경제,부정,1,연체,36,45.57,4,79,#7a0a12,#7a0a12,Y
2026-09-22,데일리안,경제,부정,2,부담,19,24.05,4,79,#a23e43,#a23e43,Y
2026-09-22,데일리안,경제,부정,3,위험,14,17.72,4,79,#ca7275,#ca7275,Y
2026-09-22,데일리안,경제,부정,4,규제,10,12.66,4,79,#f2a6a6,#f2a6a6,Y
