날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-17,조선일보,경제,긍정,1,배당,44,37.29,5,118,#0d2b5c,#0d2b5c,Y
2026-09-17,조선일보,경제,긍정,2,투자,25,21.19,5,118,#345481,#345481,Y
2026-09-17,조선일보,경제,긍정,3,상승,23,19.49,5,118,#5b7ea6,#5b7ea6,Y
2026-09-17,조선일보,경제,긍정,4,성장,16,13.56,5,118,#82a7cb,#82a7cb,Y
2026-09-17,조선일보,경제,긍정,5,안정,10,8.47,5,118,#a8d0f0,#a8d0f0,Y
2026-09-17,조선일보,경제,부정,1,부담,15,27.78,5,54,#7a0a12,#7a0a12,Y
2026-09-17,조선일보,경제,부정,2,하락,11,20.37,5,54,#983137,#983137,Y
2026-09-17,조선일보,경제,부정,3,전쟁,10,18.52,5,54,#b6585c,#b6585c,Y
2026-09-17,조선일보,경제,부정,4,우려,10,18.52,5,54,#d47f81,#d47f81,Y
2026-09-17,조선일보,경제,부정,5,반대,8,14.81,5,54,#f2a6a6,#f2a6a6,Y
