날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-04,아시아경제,IT과학,긍정,1,투자,26,24.76,7,105,#0d2b5c,#0d2b5c,Y
2026-09-04,아시아경제,IT과학,긍정,2,확대,18,17.14,7,105,#274674,#274674,Y
2026-09-04,아시아경제,IT과학,긍정,3,강화,17,16.19,7,105,#41628d,#41628d,Y
2026-09-04,아시아경제,IT과학,긍정,4,최대,15,14.29,7,105,#5b7ea6,#5b7ea6,Y
2026-09-04,아시아경제,IT과학,긍정,5,신뢰,11,10.48,7,105,#7499bf,#7499bf,Y
2026-09-04,아시아경제,IT과학,긍정,6,출시,9,8.57,7,105,#8eb5d8,#8eb5d8,Y
2026-09-04,아시아경제,IT과학,긍정,7,회복,9,8.57,7,105,#a8d0f0,#a8d0f0,Y
2026-09-04,아시아경제,IT과학,부정,1,유출,99,61.11,3,162,#7a0a12,#7a0a12,Y
2026-09-04,아시아경제,IT과학,부정,2,사고,53,32.72,3,162,#b6585c,#b6585c,Y
2026-09-04,아시아경제,IT과학,부정,3,부담,10,6.17,3,162,#f2a6a6,#f2a6a6,Y
