날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-10,데일리안,정치,긍정,1,최고,13,56.52,2,23,#0d2b5c,#0d2b5c,Y
2026-09-10,데일리안,정치,긍정,2,지원,10,43.48,2,23,#a8d0f0,#a8d0f0,Y
2026-09-10,데일리안,정치,부정,1,논란,37,23.42,10,158,#7a0a12,#7a0a12,Y
2026-09-10,데일리안,정치,부정,2,수사,22,13.92,10,158,#871b22,#871b22,Y
2026-09-10,데일리안,정치,부정,3,의혹,19,12.03,10,158,#942c33,#942c33,Y
2026-09-10,데일리안,정치,부정,4,반대,17,10.76,10,158,#a23e43,#a23e43,Y
2026-09-10,데일리안,정치,부정,5,취소,15,9.49,10,158,#af4f54,#af4f54,Y
2026-09-10,데일리안,정치,부정,6,재판,13,8.23,10,158,#bd6164,#bd6164,Y
2026-09-10,데일리안,정치,부정,7,비판,9,5.7,10,158,#ca7275,#ca7275,Y
2026-09-10,데일리안,정치,부정,8,반발,9,5.7,10,158,#d88485,#d88485,Y
2026-09-10,데일리안,정치,부정,9,기소,9,5.7,10,158,#e59596,#e59596,Y
2026-09-10,데일리안,정치,부정,10,제한,8,5.06,10,158,#f2a6a6,#f2a6a6,Y
