날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-09,아시아경제,사회,긍정,1,축제,39,28.47,9,137,#0d2b5c,#0d2b5c,Y
2026-09-09,아시아경제,사회,긍정,2,공연,38,27.74,9,137,#20406f,#20406f,Y
2026-09-09,아시아경제,사회,긍정,3,지원,12,8.76,9,137,#345481,#345481,Y
2026-09-09,아시아경제,사회,긍정,4,참여,12,8.76,9,137,#476994,#476994,Y
2026-09-09,아시아경제,사회,긍정,5,확보,8,5.84,9,137,#5b7ea6,#5b7ea6,Y
2026-09-09,아시아경제,사회,긍정,6,선정,7,5.11,9,137,#6e93b9,#6e93b9,Y
2026-09-09,아시아경제,사회,긍정,7,개선,7,5.11,9,137,#82a7cb,#82a7cb,Y
2026-09-09,아시아경제,사회,긍정,8,확대,7,5.11,9,137,#95bcde,#95bcde,Y
2026-09-09,아시아경제,사회,긍정,9,안전,7,5.11,9,137,#a8d0f0,#a8d0f0,Y
2026-09-09,아시아경제,사회,부정,1,침수,9,29.03,4,31,#7a0a12,#7a0a12,Y
2026-09-09,아시아경제,사회,부정,2,논란,8,25.81,4,31,#a23e43,#a23e43,Y
2026-09-09,아시아경제,사회,부정,3,의혹,7,22.58,4,31,#ca7275,#ca7275,Y
2026-09-09,아시아경제,사회,부정,4,위험,7,22.58,4,31,#f2a6a6,#f2a6a6,Y
