날짜,구분,카테고리,순위,단어,빈도수,감성
2026-09-05,매일신문,경제,1,기관,39,중립
2026-09-05,매일신문,경제,2,금융,35,중립
2026-09-05,매일신문,경제,3,대구,29,중립
2026-09-05,매일신문,경제,4,고객,26,중립
2026-09-05,매일신문,경제,5,데이터,25,중립
2026-09-05,매일신문,경제,6,증권,24,중립
2026-09-05,매일신문,경제,7,지역,21,중립
2026-09-05,매일신문,경제,8,공공,21,중립
2026-09-05,매일신문,경제,9,주식,18,중립
2026-09-05,매일신문,경제,10,토큰,18,중립
2026-09-05,매일신문,경제,11,수소,16,중립
2026-09-05,매일신문,경제,12,기술,16,중립
2026-09-05,매일신문,경제,13,이벤트,16,중립
2026-09-05,매일신문,경제,14,기업,15,중립
2026-09-05,매일신문,경제,15,정부,15,중립
2026-09-05,매일신문,경제,16,스타벅스,14,중립
2026-09-05,매일신문,경제,17,운영,14,중립
2026-09-05,매일신문,경제,18,대상,14,중립
2026-09-05,매일신문,경제,19,계좌,14,중립
2026-09-05,매일신문,경제,20,투자,13,긍정
2026-09-05,매일신문,경제,21,신규,13,중립
2026-09-05,매일신문,경제,22,추진,12,중립
2026-09-05,매일신문,경제,23,단장,12,중립
2026-09-05,매일신문,경제,24,청렴,12,중립
2026-09-05,매일신문,경제,25,결제,12,중립
2026-09-05,매일신문,경제,26,관리,12,중립
2026-09-05,매일신문,경제,27,지급,12,중립
2026-09-05,매일신문,경제,28,지원,11,긍정
2026-09-05,매일신문,경제,29,한국가스공사,11,중립
2026-09-05,매일신문,경제,30,절감,11,긍정
2026-09-05,매일신문,경제,31,대사,11,중립
2026-09-05,매일신문,경제,32,시장,11,중립
2026-09-05,매일신문,경제,33,추가,11,중립
2026-09-05,매일신문,경제,34,정책,11,중립
2026-09-05,매일신문,경제,35,업무,10,중립
2026-09-05,매일신문,경제,36,경쟁력,10,중립
2026-09-05,매일신문,경제,37,비용,10,중립
2026-09-05,매일신문,경제,38,행사,10,중립
2026-09-05,매일신문,경제,39,산업,10,중립
2026-09-05,매일신문,경제,40,집중,9,중립
2026-09-05,매일신문,경제,41,공항,9,중립
2026-09-05,매일신문,경제,42,노조,9,중립
2026-09-05,매일신문,경제,43,개최,9,긍정
2026-09-05,매일신문,경제,44,유치,9,긍정
2026-09-05,매일신문,경제,45,상품,9,중립
2026-09-05,매일신문,경제,46,혜택,9,긍정
2026-09-05,매일신문,경제,47,사업,9,중립
2026-09-05,매일신문,경제,48,활용,9,중립
2026-09-05,매일신문,경제,49,기존,9,중립
2026-09-05,매일신문,경제,50,자산,9,중립
2026-09-05,매일신문,경제,51,채널,9,중립
2026-09-05,매일신문,경제,52,인선,8,중립
2026-09-05,매일신문,경제,53,금감원,8,중립
2026-09-05,매일신문,경제,54,지방,8,중립
2026-09-05,매일신문,경제,55,대구시,8,중립
2026-09-05,매일신문,경제,56,회의,8,중립
2026-09-05,매일신문,경제,57,삼성증권,8,중립
2026-09-05,매일신문,경제,58,기준,8,중립
2026-09-05,매일신문,경제,59,서울,8,중립
2026-09-05,매일신문,경제,60,규모,8,중립
2026-09-05,매일신문,경제,61,서비스,8,중립
2026-09-05,매일신문,경제,62,인프라,8,중립
2026-09-05,매일신문,경제,63,가능,8,중립
2026-09-05,매일신문,경제,64,대회,8,중립
2026-09-05,매일신문,경제,65,안심,8,중립
2026-09-05,매일신문,경제,66,구역,8,중립
2026-09-05,매일신문,경제,67,지정,8,중립
2026-09-05,매일신문,경제,68,참여,8,긍정
2026-09-05,매일신문,경제,69,단계,8,중립
2026-09-05,매일신문,경제,70,개설,8,중립
2026-09-05,매일신문,경제,71,친구,8,중립
2026-09-05,매일신문,경제,72,결제액,7,중립
2026-09-05,매일신문,경제,73,한국,7,중립
2026-09-05,매일신문,경제,74,모빌리티,7,중립
2026-09-05,매일신문,경제,75,건설,7,중립
2026-09-05,매일신문,경제,76,전문,7,중립
2026-09-05,매일신문,경제,77,인력,7,중립
2026-09-05,매일신문,경제,78,확대,7,긍정
2026-09-05,매일신문,경제,79,국제,7,중립
2026-09-05,매일신문,경제,80,분석,7,중립
2026-09-05,매일신문,경제,81,과정,7,중립
2026-09-05,매일신문,경제,82,국내,7,중립
2026-09-05,매일신문,경제,83,성장,7,긍정
2026-09-05,매일신문,경제,84,인사,7,중립
2026-09-05,매일신문,경제,85,임직원,7,중립
2026-09-05,매일신문,경제,86,금고,7,중립
2026-09-05,매일신문,경제,87,선정,7,긍정
2026-09-05,매일신문,경제,88,우수,7,긍정
2026-09-05,매일신문,경제,89,부채,7,부정
2026-09-05,매일신문,경제,90,최대,7,긍정
2026-09-05,매일신문,경제,91,쿠팡이츠,7,중립
2026-09-05,매일신문,경제,92,소득,7,중립
2026-09-05,매일신문,경제,93,피해,6,부정
2026-09-05,매일신문,경제,94,협력,6,긍정
2026-09-05,매일신문,경제,95,지엔비,6,중립
2026-09-05,매일신문,경제,96,상공,6,중립
2026-09-05,매일신문,경제,97,회의소,6,중립
2026-09-05,매일신문,경제,98,통폐합,6,중립
2026-09-05,매일신문,경제,99,강화,6,긍정
2026-09-05,매일신문,경제,100,카카오페이,6,중립
