날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-22,매일신문,정치,부정,1,사퇴,17,14.91,10,114,#7a0a12,#7a0a12,Y
2026-09-22,매일신문,정치,부정,2,사고,15,13.16,10,114,#871b22,#871b22,Y
2026-09-22,매일신문,정치,부정,3,수사,14,12.28,10,114,#942c33,#942c33,Y
2026-09-22,매일신문,정치,부정,4,의혹,12,10.53,10,114,#a23e43,#a23e43,Y
2026-09-22,매일신문,정치,부정,5,폭발,11,9.65,10,114,#af4f54,#af4f54,Y
2026-09-22,매일신문,정치,부정,6,논란,10,8.77,10,114,#bd6164,#bd6164,Y
2026-09-22,매일신문,정치,부정,7,범죄,10,8.77,10,114,#ca7275,#ca7275,Y
2026-09-22,매일신문,정치,부정,8,반대,10,8.77,10,114,#d88485,#d88485,Y
2026-09-22,매일신문,정치,부정,9,폐지,9,7.89,10,114,#e59596,#e59596,Y
2026-09-22,매일신문,정치,부정,10,비판,6,5.26,10,114,#f2a6a6,#f2a6a6,Y
