날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-08,조선일보,경제,긍정,1,투자,54,31.76,9,170,#0d2b5c,#0d2b5c,Y
2026-09-08,조선일보,경제,긍정,2,성장,29,17.06,9,170,#20406f,#20406f,Y
2026-09-08,조선일보,경제,긍정,3,증가,21,12.35,9,170,#345481,#345481,Y
2026-09-08,조선일보,경제,긍정,4,유치,17,10.0,9,170,#476994,#476994,Y
2026-09-08,조선일보,경제,긍정,5,상장,14,8.24,9,170,#5b7ea6,#5b7ea6,Y
2026-09-08,조선일보,경제,긍정,6,상승,11,6.47,9,170,#6e93b9,#6e93b9,Y
2026-09-08,조선일보,경제,긍정,7,참여,8,4.71,9,170,#82a7cb,#82a7cb,Y
2026-09-08,조선일보,경제,긍정,8,출시,8,4.71,9,170,#95bcde,#95bcde,Y
2026-09-08,조선일보,경제,긍정,9,최대,8,4.71,9,170,#a8d0f0,#a8d0f0,Y
2026-09-08,조선일보,경제,부정,1,위험,10,34.48,3,29,#7a0a12,#7a0a12,Y
2026-09-08,조선일보,경제,부정,2,폐지,10,34.48,3,29,#b6585c,#b6585c,Y
2026-09-08,조선일보,경제,부정,3,부담,9,31.03,3,29,#f2a6a6,#f2a6a6,Y
