날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-13,데일리안,사회,긍정,1,인정,9,45.0,3,20,#0d2b5c,#0d2b5c,Y
2026-09-13,데일리안,사회,긍정,2,지원,6,30.0,3,20,#5b7ea6,#5b7ea6,Y
2026-09-13,데일리안,사회,긍정,3,참여,5,25.0,3,20,#a8d0f0,#a8d0f0,Y
2026-09-13,데일리안,사회,부정,1,혐의,16,15.69,12,102,#7a0a12,#7a0a12,Y
2026-09-13,데일리안,사회,부정,2,사고,14,13.73,12,102,#85181f,#871b22,Y
2026-09-13,데일리안,사회,부정,3,수사,12,11.76,12,102,#90262d,#942c33,Y
2026-09-13,데일리안,사회,부정,4,체포,8,7.84,12,102,#9a343a,#a23e43,Y
2026-09-13,데일리안,사회,부정,5,의혹,8,7.84,12,102,#a64348,#af4f54,Y
2026-09-13,데일리안,사회,부정,6,취소,7,6.86,12,102,#b15155,#bd6164,Y
2026-09-13,데일리안,사회,부정,7,청탁,7,6.86,12,102,#bb5f63,#ca7275,Y
2026-09-13,데일리안,사회,부정,8,고발,7,6.86,12,102,#c66d70,#d88485,Y
2026-09-13,데일리안,사회,부정,9,협박,7,6.86,12,102,#d27c7e,#e59596,Y
2026-09-13,데일리안,사회,부정,10,위반,6,5.88,12,102,#dc8a8b,#f2a6a6,Y
2026-09-13,데일리안,사회,부정,11,폭행,5,4.9,12,102,#e79899,,N
2026-09-13,데일리안,사회,부정,12,징역,5,4.9,12,102,#f2a6a6,,N
