날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-20,아시아경제,사회,긍정,1,지원,20,20.62,10,97,#0d2b5c,#0d2b5c,Y
2026-09-20,아시아경제,사회,긍정,2,참여,13,13.4,10,97,#1e3d6c,#1e3d6c,Y
2026-09-20,아시아경제,사회,긍정,3,안전,12,12.37,10,97,#2f4f7d,#2f4f7d,Y
2026-09-20,아시아경제,사회,긍정,4,협력,11,11.34,10,97,#41628d,#41628d,Y
2026-09-20,아시아경제,사회,긍정,5,소통,8,8.25,10,97,#52749e,#52749e,Y
2026-09-20,아시아경제,사회,긍정,6,확대,7,7.22,10,97,#6387ae,#6387ae,Y
2026-09-20,아시아경제,사회,긍정,7,취업,7,7.22,10,97,#7499bf,#7499bf,Y
2026-09-20,아시아경제,사회,긍정,8,협약,7,7.22,10,97,#86accf,#86accf,Y
2026-09-20,아시아경제,사회,긍정,9,강화,6,6.19,10,97,#97bee0,#97bee0,Y
2026-09-20,아시아경제,사회,긍정,10,성과,6,6.19,10,97,#a8d0f0,#a8d0f0,Y
2026-09-20,아시아경제,사회,부정,1,불법,12,17.65,7,68,#7a0a12,#7a0a12,Y
2026-09-20,아시아경제,사회,부정,2,범죄,12,17.65,7,68,#8e242a,#8e242a,Y
2026-09-20,아시아경제,사회,부정,3,폭력,11,16.18,7,68,#a23e43,#a23e43,Y
2026-09-20,아시아경제,사회,부정,4,침수,11,16.18,7,68,#b6585c,#b6585c,Y
2026-09-20,아시아경제,사회,부정,5,비리,9,13.24,7,68,#ca7275,#ca7275,Y
2026-09-20,아시아경제,사회,부정,6,위험,7,10.29,7,68,#de8c8e,#de8c8e,Y
2026-09-20,아시아경제,사회,부정,7,수사,6,8.82,7,68,#f2a6a6,#f2a6a6,Y
