날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-18,문화일보,정치,긍정,1,협력,29,39.19,6,74,#0d2b5c,#0d2b5c,Y
2026-09-18,문화일보,정치,긍정,2,혁신,13,17.57,6,74,#2c4c7a,#2c4c7a,Y
2026-09-18,문화일보,정치,긍정,3,최고,9,12.16,6,74,#4b6d97,#4b6d97,Y
2026-09-18,문화일보,정치,긍정,4,확대,9,12.16,6,74,#6a8eb5,#6a8eb5,Y
2026-09-18,문화일보,정치,긍정,5,강화,7,9.46,6,74,#89afd2,#89afd2,Y
2026-09-18,문화일보,정치,긍정,6,희망,7,9.46,6,74,#a8d0f0,#a8d0f0,Y
2026-09-18,문화일보,정치,부정,1,논란,8,20.51,6,39,#7a0a12,#7a0a12,Y
2026-09-18,문화일보,정치,부정,2,수사,7,17.95,6,39,#922930,#922930,Y
2026-09-18,문화일보,정치,부정,3,취소,6,15.38,6,39,#aa484d,#aa484d,Y
2026-09-18,문화일보,정치,부정,4,위협,6,15.38,6,39,#c2686b,#c2686b,Y
2026-09-18,문화일보,정치,부정,5,혐의,6,15.38,6,39,#da8788,#da8788,Y
2026-09-18,문화일보,정치,부정,6,갈등,6,15.38,6,39,#f2a6a6,#f2a6a6,Y
