날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-04,데일리안,경제,긍정,1,확대,32,25.81,7,124,#0d2b5c,#0d2b5c,Y
2026-09-04,데일리안,경제,긍정,2,증가,26,20.97,7,124,#274674,#274674,Y
2026-09-04,데일리안,경제,긍정,3,투자,16,12.9,7,124,#41628d,#41628d,Y
2026-09-04,데일리안,경제,긍정,4,성장,14,11.29,7,124,#5b7ea6,#5b7ea6,Y
2026-09-04,데일리안,경제,긍정,5,확보,12,9.68,7,124,#7499bf,#7499bf,Y
2026-09-04,데일리안,경제,긍정,6,흑자,12,9.68,7,124,#8eb5d8,#8eb5d8,Y
2026-09-04,데일리안,경제,긍정,7,지원,12,9.68,7,124,#a8d0f0,#a8d0f0,Y
2026-09-04,데일리안,경제,부정,1,규제,15,28.3,4,53,#7a0a12,#7a0a12,Y
2026-09-04,데일리안,경제,부정,2,부담,13,24.53,4,53,#a23e43,#a23e43,Y
2026-09-04,데일리안,경제,부정,3,우려,13,24.53,4,53,#ca7275,#ca7275,Y
2026-09-04,데일리안,경제,부정,4,감소,12,22.64,4,53,#f2a6a6,#f2a6a6,Y
