날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-21,매일신문,경제,긍정,1,증가,26,24.76,8,105,#0d2b5c,#0d2b5c,Y
2026-09-21,매일신문,경제,긍정,2,확대,18,17.14,8,105,#234271,#234271,Y
2026-09-21,매일신문,경제,긍정,3,성장,14,13.33,8,105,#395a86,#395a86,Y
2026-09-21,매일신문,경제,긍정,4,지원,10,9.52,8,105,#4f729b,#4f729b,Y
2026-09-21,매일신문,경제,긍정,5,고용,10,9.52,8,105,#6689b1,#6689b1,Y
2026-09-21,매일신문,경제,긍정,6,최고,9,8.57,8,105,#7ca1c6,#7ca1c6,Y
2026-09-21,매일신문,경제,긍정,7,참여,9,8.57,8,105,#92b9db,#92b9db,Y
2026-09-21,매일신문,경제,긍정,8,호황,9,8.57,8,105,#a8d0f0,#a8d0f0,Y
2026-09-21,매일신문,경제,부정,1,부담,14,43.75,3,32,#7a0a12,#7a0a12,Y
2026-09-21,매일신문,경제,부정,2,우려,9,28.12,3,32,#b6585c,#b6585c,Y
2026-09-21,매일신문,경제,부정,3,감소,9,28.12,3,32,#f2a6a6,#f2a6a6,Y
