날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-09,조선일보,경제,긍정,1,투자,43,51.19,4,84,#0d2b5c,#0d2b5c,Y
2026-09-09,조선일보,경제,긍정,2,상승,16,19.05,4,84,#41628d,#41628d,Y
2026-09-09,조선일보,경제,긍정,3,고용,15,17.86,4,84,#7499bf,#7499bf,Y
2026-09-09,조선일보,경제,긍정,4,최고,10,11.9,4,84,#a8d0f0,#a8d0f0,Y
2026-09-09,조선일보,경제,부정,1,부담,23,23.96,6,96,#7a0a12,#7a0a12,Y
2026-09-09,조선일보,경제,부정,2,하락,23,23.96,6,96,#922930,#922930,Y
2026-09-09,조선일보,경제,부정,3,사고,19,19.79,6,96,#aa484d,#aa484d,Y
2026-09-09,조선일보,경제,부정,4,감소,13,13.54,6,96,#c2686b,#c2686b,Y
2026-09-09,조선일보,경제,부정,5,위험,10,10.42,6,96,#da8788,#da8788,Y
2026-09-09,조선일보,경제,부정,6,사기,8,8.33,6,96,#f2a6a6,#f2a6a6,Y
