날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-08,문화일보,IT과학,긍정,1,신뢰,12,15.79,8,76,#0d2b5c,#0d2b5c,Y
2026-09-08,문화일보,IT과학,긍정,2,확보,11,14.47,8,76,#234271,#234271,Y
2026-09-08,문화일보,IT과학,긍정,3,출시,11,14.47,8,76,#395a86,#395a86,Y
2026-09-08,문화일보,IT과학,긍정,4,최대,10,13.16,8,76,#4f729b,#4f729b,Y
2026-09-08,문화일보,IT과학,긍정,5,성장,10,13.16,8,76,#6689b1,#6689b1,Y
2026-09-08,문화일보,IT과학,긍정,6,투자,9,11.84,8,76,#7ca1c6,#7ca1c6,Y
2026-09-08,문화일보,IT과학,긍정,7,혁신,7,9.21,8,76,#92b9db,#92b9db,Y
2026-09-08,문화일보,IT과학,긍정,8,협력,6,7.89,8,76,#a8d0f0,#a8d0f0,Y
2026-09-08,문화일보,IT과학,부정,1,규제,10,58.82,2,17,#7a0a12,#7a0a12,Y
2026-09-08,문화일보,IT과학,부정,2,위험,7,41.18,2,17,#f2a6a6,#f2a6a6,Y
