날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-16,아시아경제,주요뉴스,긍정,1,투자,12,18.75,6,64,#0d2b5c,#0d2b5c,Y
2026-09-16,아시아경제,주요뉴스,긍정,2,상승,12,18.75,6,64,#2c4c7a,#2c4c7a,Y
2026-09-16,아시아경제,주요뉴스,긍정,3,증가,12,18.75,6,64,#4b6d97,#4b6d97,Y
2026-09-16,아시아경제,주요뉴스,긍정,4,계약,11,17.19,6,64,#6a8eb5,#6a8eb5,Y
2026-09-16,아시아경제,주요뉴스,긍정,5,최고,9,14.06,6,64,#89afd2,#89afd2,Y
2026-09-16,아시아경제,주요뉴스,긍정,6,강화,8,12.5,6,64,#a8d0f0,#a8d0f0,Y
2026-09-16,아시아경제,주요뉴스,부정,1,의혹,19,33.93,5,56,#7a0a12,#7a0a12,Y
2026-09-16,아시아경제,주요뉴스,부정,2,혐의,10,17.86,5,56,#983137,#983137,Y
2026-09-16,아시아경제,주요뉴스,부정,3,사퇴,10,17.86,5,56,#b6585c,#b6585c,Y
2026-09-16,아시아경제,주요뉴스,부정,4,재판,9,16.07,5,56,#d47f81,#d47f81,Y
2026-09-16,아시아경제,주요뉴스,부정,5,위험,8,14.29,5,56,#f2a6a6,#f2a6a6,Y
