날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-01,조선일보,정치,긍정,1,지원,11,61.11,2,18,#0d2b5c,#0d2b5c,Y
2026-09-01,조선일보,정치,긍정,2,최고,7,38.89,2,18,#a8d0f0,#a8d0f0,Y
2026-09-01,조선일보,정치,부정,1,수사,25,18.8,11,133,#7a0a12,#7a0a12,Y
2026-09-01,조선일보,정치,부정,2,사퇴,19,14.29,11,133,#861921,#871b22,Y
2026-09-01,조선일보,정치,부정,3,취소,13,9.77,11,133,#922930,#942c33,Y
2026-09-01,조선일보,정치,부정,4,폐지,13,9.77,11,133,#9e383e,#a23e43,Y
2026-09-01,조선일보,정치,부정,5,비판,13,9.77,11,133,#aa484d,#af4f54,Y
2026-09-01,조선일보,정치,부정,6,하락,12,9.02,11,133,#b6585c,#bd6164,Y
2026-09-01,조선일보,정치,부정,7,피해,10,7.52,11,133,#c2686b,#ca7275,Y
2026-09-01,조선일보,정치,부정,8,논란,8,6.02,11,133,#ce787a,#d88485,Y
2026-09-01,조선일보,정치,부정,9,부담,7,5.26,11,133,#da8788,#e59596,Y
2026-09-01,조선일보,정치,부정,10,범죄,7,5.26,11,133,#e69797,#f2a6a6,Y
2026-09-01,조선일보,정치,부정,11,기소,6,4.51,11,133,#f2a6a6,,N
