날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-01,조선일보,사회,긍정,1,취업,12,52.17,2,23,#0d2b5c,#0d2b5c,Y
2026-09-01,조선일보,사회,긍정,2,채용,11,47.83,2,23,#a8d0f0,#a8d0f0,Y
2026-09-01,조선일보,사회,부정,1,혐의,23,20.18,10,114,#7a0a12,#7a0a12,Y
2026-09-01,조선일보,사회,부정,2,수사,16,14.04,10,114,#871b22,#871b22,Y
2026-09-01,조선일보,사회,부정,3,실종,16,14.04,10,114,#942c33,#942c33,Y
2026-09-01,조선일보,사회,부정,4,도박,15,13.16,10,114,#a23e43,#a23e43,Y
2026-09-01,조선일보,사회,부정,5,허위,9,7.89,10,114,#af4f54,#af4f54,Y
2026-09-01,조선일보,사회,부정,6,테러,8,7.02,10,114,#bd6164,#bd6164,Y
2026-09-01,조선일보,사회,부정,7,구속,8,7.02,10,114,#ca7275,#ca7275,Y
2026-09-01,조선일보,사회,부정,8,불법,7,6.14,10,114,#d88485,#d88485,Y
2026-09-01,조선일보,사회,부정,9,부담,6,5.26,10,114,#e59596,#e59596,Y
2026-09-01,조선일보,사회,부정,10,위험,6,5.26,10,114,#f2a6a6,#f2a6a6,Y
