날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-09,조선일보,주요뉴스,긍정,1,고용,18,26.87,6,67,#0d2b5c,#0d2b5c,Y
2026-09-09,조선일보,주요뉴스,긍정,2,투자,17,25.37,6,67,#2c4c7a,#2c4c7a,Y
2026-09-09,조선일보,주요뉴스,긍정,3,상승,9,13.43,6,67,#4b6d97,#4b6d97,Y
2026-09-09,조선일보,주요뉴스,긍정,4,최대,8,11.94,6,67,#6a8eb5,#6a8eb5,Y
2026-09-09,조선일보,주요뉴스,긍정,5,지원,8,11.94,6,67,#89afd2,#89afd2,Y
2026-09-09,조선일보,주요뉴스,긍정,6,최고,7,10.45,6,67,#a8d0f0,#a8d0f0,Y
2026-09-09,조선일보,주요뉴스,부정,1,논란,10,23.26,5,43,#7a0a12,#7a0a12,Y
2026-09-09,조선일보,주요뉴스,부정,2,의혹,9,20.93,5,43,#983137,#983137,Y
2026-09-09,조선일보,주요뉴스,부정,3,감소,9,20.93,5,43,#b6585c,#b6585c,Y
2026-09-09,조선일보,주요뉴스,부정,4,취소,8,18.6,5,43,#d47f81,#d47f81,Y
2026-09-09,조선일보,주요뉴스,부정,5,하락,7,16.28,5,43,#f2a6a6,#f2a6a6,Y
