날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-01,문화일보,경제,긍정,1,상승,14,35.0,4,40,#0d2b5c,#0d2b5c,Y
2026-09-01,문화일보,경제,긍정,2,안전,11,27.5,4,40,#41628d,#41628d,Y
2026-09-01,문화일보,경제,긍정,3,확대,8,20.0,4,40,#7499bf,#7499bf,Y
2026-09-01,문화일보,경제,긍정,4,투자,7,17.5,4,40,#a8d0f0,#a8d0f0,Y
2026-09-01,문화일보,경제,부정,1,규제,16,24.24,6,66,#7a0a12,#7a0a12,Y
2026-09-01,문화일보,경제,부정,2,위험,13,19.7,6,66,#922930,#922930,Y
2026-09-01,문화일보,경제,부정,3,급락,12,18.18,6,66,#aa484d,#aa484d,Y
2026-09-01,문화일보,경제,부정,4,하락,10,15.15,6,66,#c2686b,#c2686b,Y
2026-09-01,문화일보,경제,부정,5,부담,8,12.12,6,66,#da8788,#da8788,Y
2026-09-01,문화일보,경제,부정,6,폭락,7,10.61,6,66,#f2a6a6,#f2a6a6,Y
