날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-04,데일리안,이슈,긍정,1,지원,14,29.79,4,47,#0d2b5c,#0d2b5c,Y
2026-09-04,데일리안,이슈,긍정,2,최고,13,27.66,4,47,#41628d,#41628d,Y
2026-09-04,데일리안,이슈,긍정,3,소통,11,23.4,4,47,#7499bf,#7499bf,Y
2026-09-04,데일리안,이슈,긍정,4,혁신,9,19.15,4,47,#a8d0f0,#a8d0f0,Y
2026-09-04,데일리안,이슈,부정,1,논란,22,19.47,7,113,#7a0a12,#7a0a12,Y
2026-09-04,데일리안,이슈,부정,2,의혹,20,17.7,7,113,#8e242a,#8e242a,Y
2026-09-04,데일리안,이슈,부정,3,비판,18,15.93,7,113,#a23e43,#a23e43,Y
2026-09-04,데일리안,이슈,부정,4,취소,16,14.16,7,113,#b6585c,#b6585c,Y
2026-09-04,데일리안,이슈,부정,5,우려,15,13.27,7,113,#ca7275,#ca7275,Y
2026-09-04,데일리안,이슈,부정,6,소송,12,10.62,7,113,#de8c8e,#de8c8e,Y
2026-09-04,데일리안,이슈,부정,7,철회,10,8.85,7,113,#f2a6a6,#f2a6a6,Y
