날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-19,문화일보,주요뉴스,긍정,1,확보,9,34.62,4,26,#0d2b5c,#0d2b5c,Y
2026-09-19,문화일보,주요뉴스,긍정,2,합의,8,30.77,4,26,#41628d,#41628d,Y
2026-09-19,문화일보,주요뉴스,긍정,3,확대,5,19.23,4,26,#7499bf,#7499bf,Y
2026-09-19,문화일보,주요뉴스,긍정,4,회복,4,15.38,4,26,#a8d0f0,#a8d0f0,Y
2026-09-19,문화일보,주요뉴스,부정,1,혐의,11,21.15,8,52,#7a0a12,#7a0a12,Y
2026-09-19,문화일보,주요뉴스,부정,2,하락,9,17.31,8,52,#8b2027,#8b2027,Y
2026-09-19,문화일보,주요뉴스,부정,3,사퇴,7,13.46,8,52,#9c373c,#9c373c,Y
2026-09-19,문화일보,주요뉴스,부정,4,수사,6,11.54,8,52,#ad4d51,#ad4d51,Y
2026-09-19,문화일보,주요뉴스,부정,5,기소,6,11.54,8,52,#bf6367,#bf6367,Y
2026-09-19,문화일보,주요뉴스,부정,6,제재,5,9.62,8,52,#d0797c,#d0797c,Y
2026-09-19,문화일보,주요뉴스,부정,7,벌금,4,7.69,8,52,#e19091,#e19091,Y
2026-09-19,문화일보,주요뉴스,부정,8,우려,4,7.69,8,52,#f2a6a6,#f2a6a6,Y
