날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-22,아시아경제,사회,긍정,1,지원,38,28.79,9,132,#0d2b5c,#0d2b5c,Y
2026-09-22,아시아경제,사회,긍정,2,확대,16,12.12,9,132,#20406f,#20406f,Y
2026-09-22,아시아경제,사회,긍정,3,협력,15,11.36,9,132,#345481,#345481,Y
2026-09-22,아시아경제,사회,긍정,4,투자,14,10.61,9,132,#476994,#476994,Y
2026-09-22,아시아경제,사회,긍정,5,참여,13,9.85,9,132,#5b7ea6,#5b7ea6,Y
2026-09-22,아시아경제,사회,긍정,6,최대,11,8.33,9,132,#6e93b9,#6e93b9,Y
2026-09-22,아시아경제,사회,긍정,7,혁신,9,6.82,9,132,#82a7cb,#82a7cb,Y
2026-09-22,아시아경제,사회,긍정,8,개선,8,6.06,9,132,#95bcde,#95bcde,Y
2026-09-22,아시아경제,사회,긍정,9,성장,8,6.06,9,132,#a8d0f0,#a8d0f0,Y
2026-09-22,아시아경제,사회,부정,1,소송,21,35.0,5,60,#7a0a12,#7a0a12,Y
2026-09-22,아시아경제,사회,부정,2,규제,11,18.33,5,60,#983137,#983137,Y
2026-09-22,아시아경제,사회,부정,3,지연,10,16.67,5,60,#b6585c,#b6585c,Y
2026-09-22,아시아경제,사회,부정,4,갈등,9,15.0,5,60,#d47f81,#d47f81,Y
2026-09-22,아시아경제,사회,부정,5,부담,9,15.0,5,60,#f2a6a6,#f2a6a6,Y
