날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-01,아시아경제,IT과학,긍정,1,혜택,16,20.51,8,78,#0d2b5c,#0d2b5c,Y
2026-09-01,아시아경제,IT과학,긍정,2,출시,13,16.67,8,78,#234271,#234271,Y
2026-09-01,아시아경제,IT과학,긍정,3,성과,11,14.1,8,78,#395a86,#395a86,Y
2026-09-01,아시아경제,IT과학,긍정,4,최대,10,12.82,8,78,#4f729b,#4f729b,Y
2026-09-01,아시아경제,IT과학,긍정,5,확대,8,10.26,8,78,#6689b1,#6689b1,Y
2026-09-01,아시아경제,IT과학,긍정,6,채용,7,8.97,8,78,#7ca1c6,#7ca1c6,Y
2026-09-01,아시아경제,IT과학,긍정,7,투자,7,8.97,8,78,#92b9db,#92b9db,Y
2026-09-01,아시아경제,IT과학,긍정,8,협력,6,7.69,8,78,#a8d0f0,#a8d0f0,Y
2026-09-01,아시아경제,IT과학,부정,1,재난,7,53.85,2,13,#7a0a12,#7a0a12,Y
2026-09-01,아시아경제,IT과학,부정,2,해고,6,46.15,2,13,#f2a6a6,#f2a6a6,Y
