날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-02,문화일보,주요뉴스,긍정,1,투자,12,48.0,3,25,#0d2b5c,#0d2b5c,Y
2026-09-02,문화일보,주요뉴스,긍정,2,감사,7,28.0,3,25,#5b7ea6,#5b7ea6,Y
2026-09-02,문화일보,주요뉴스,긍정,3,강화,6,24.0,3,25,#a8d0f0,#a8d0f0,Y
2026-09-02,문화일보,주요뉴스,부정,1,혐의,14,18.92,11,74,#7a0a12,#7a0a12,Y
2026-09-02,문화일보,주요뉴스,부정,2,수사,13,17.57,11,74,#861921,#871b22,Y
2026-09-02,문화일보,주요뉴스,부정,3,소송,6,8.11,11,74,#922930,#942c33,Y
2026-09-02,문화일보,주요뉴스,부정,4,협박,6,8.11,11,74,#9e383e,#a23e43,Y
2026-09-02,문화일보,주요뉴스,부정,5,흉기,6,8.11,11,74,#aa484d,#af4f54,Y
2026-09-02,문화일보,주요뉴스,부정,6,취소,5,6.76,11,74,#b6585c,#bd6164,Y
2026-09-02,문화일보,주요뉴스,부정,7,위험,5,6.76,11,74,#c2686b,#ca7275,Y
2026-09-02,문화일보,주요뉴스,부정,8,반대,5,6.76,11,74,#ce787a,#d88485,Y
2026-09-02,문화일보,주요뉴스,부정,9,사퇴,5,6.76,11,74,#da8788,#e59596,Y
2026-09-02,문화일보,주요뉴스,부정,10,폐지,5,6.76,11,74,#e69797,#f2a6a6,Y
2026-09-02,문화일보,주요뉴스,부정,11,실종,4,5.41,11,74,#f2a6a6,,N
