날짜,분석단위,대상,기사수,키워드종수,누적빈도,긍정단어수,긍정총빈도,부정단어수,부정총빈도,감성지수,상위키워드TOP5,대표긍정어TOP3,대표부정어TOP3,인사이트
2026-09-14,신문사x카테고리,데일리안/사회,20,100,1175,12,147,2,18,78.2,지역(47); 병원(40); 개발(35); 의료(28); 교육(24),지원(22); 공연(20); 축제(18),수사(12); 구속(6),"데일리안/사회: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '지역'(47회), '병원'(40회), '개발'(35회) 순입니다. 감성지수 +78.2로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-14,신문사x카테고리,데일리안/세계,20,100,1341,2,25,5,51,-34.2,중국(46); 이란(44); 미국(38); 정부(38); 일본(25),최대(13); 지원(12),전쟁(12); 실종(11); 사고(11),"데일리안/세계: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '중국'(46회), '이란'(44회), '미국'(38회) 순입니다. 감성지수 -34.2로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-14,신문사x카테고리,데일리안/이슈,20,100,1352,2,21,8,93,-63.2,후보자(36); 의원(36); 임대(33); 거래(33); 시장(31),상승(12); 최고(9),부담(17); 수사(17); 규제(13),"데일리안/이슈: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '후보자'(36회), '의원'(36회), '임대'(33회) 순입니다. 감성지수 -63.2로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-14,신문사x카테고리,데일리안/정치,20,100,1709,0,0,13,195,-100.0,후보자(104); 의원(81); 대표(68); 대통령(60); 장관(57),,사퇴(35); 수사(32); 의혹(18),"데일리안/정치: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '후보자'(104회), '의원'(81회), '대표'(68회) 순입니다. 감성지수 -100.0로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-14,신문사x카테고리,데일리안/주요뉴스,40,100,1396,3,31,11,138,-63.3,후보자(71); 의원(46); 대표(46); 국민(39); 서울(35),상승(16); 확대(8); 기대(7),사퇴(24); 수사(22); 부담(15),"데일리안/주요뉴스: 기사 40건에서 키워드 100종을 추출했고 상위 키워드는 '후보자'(71회), '의원'(46회), '대표'(46회) 순입니다. 감성지수 -63.3로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-14,신문사x카테고리,매일신문/IT과학,20,100,1426,9,125,2,15,78.6,기업(71); 산업(49); 로봇(47); 반도체(43); 생산(36),투자(28); 지원(19); 확대(19),유출(8); 위협(7),"매일신문/IT과학: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '기업'(71회), '산업'(49회), '로봇'(47회) 순입니다. 감성지수 +78.6로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-14,신문사x카테고리,매일신문/경제,20,100,1444,9,111,1,11,82.0,기업(63); 금리(50); 회장(37); 분배(34); 금융(32),투자(24); 상승(21); 기부(12),우려(11),"매일신문/경제: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '기업'(63회), '금리'(50회), '회장'(37회) 순입니다. 감성지수 +82.0로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-14,신문사x카테고리,매일신문/문화,20,100,1313,3,26,0,0,100.0,감독(51); 문화(37); 가은(36); 영화(33); 가능(30),수상(10); 선정(8); 전시(8),,"매일신문/문화: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '감독'(51회), '문화'(37회), '가은'(36회) 순입니다. 감성지수 +100.0로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-14,신문사x카테고리,매일신문/사회,20,100,1063,3,38,4,41,-3.8,접수(38); 원서(34); 대회(25); 수험(23); 구제(21),구제(21); 지원(10); 최대(7),혐의(16); 흉기(13); 의혹(6),"매일신문/사회: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '접수'(38회), '원서'(34회), '대회'(25회) 순입니다. 감성지수 -3.8로 긍정과 부정이 비슷한 수준합니다."
2026-09-14,신문사x카테고리,매일신문/세계,20,100,1276,3,36,4,41,-6.5,대회(39); 게임(36); 아시안(34); 선수(31); 러시아(29),금메달(18); 우승(11); 최대(7),전쟁(20); 거부(8); 중단(7),"매일신문/세계: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '대회'(39회), '게임'(36회), '아시안'(34회) 순입니다. 감성지수 -6.5로 부정 어휘가 다소 우세합니다."
2026-09-14,신문사x카테고리,매일신문/이슈,20,100,1344,2,18,6,83,-64.4,후보자(56); 장관(40); 공휴일(36); 정부(35); 연휴(31),구제(10); 최고(8),혐의(18); 사퇴(16); 비판(14),"매일신문/이슈: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '후보자'(56회), '장관'(40회), '공휴일'(36회) 순입니다. 감성지수 -64.4로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-14,신문사x카테고리,매일신문/정치,20,100,1659,1,8,9,173,-91.2,후보자(152); 장관(78); 대통령(63); 인사(43); 국민(43),상승(8),사퇴(40); 의혹(27); 논란(26),"매일신문/정치: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '후보자'(152회), '장관'(78회), '대통령'(63회) 순입니다. 감성지수 -91.2로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-14,신문사x카테고리,매일신문/주요뉴스,40,100,1507,0,0,10,158,-100.0,후보자(108); 대통령(75); 장관(63); 인사(41); 이재명(37),,사퇴(28); 하락(23); 의혹(20),"매일신문/주요뉴스: 기사 40건에서 키워드 100종을 추출했고 상위 키워드는 '후보자'(108회), '대통령'(75회), '장관'(63회) 순입니다. 감성지수 -100.0로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-14,신문사x카테고리,문화일보/IT과학,20,100,1001,8,79,0,0,100.0,삼성전자(37); 애플(25); 갤럭시(24); 반도체(24); 기술(24),선정(15); 출시(12); 지원(11),,"문화일보/IT과학: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '삼성전자'(37회), '애플'(25회), '갤럭시'(24회) 순입니다. 감성지수 +100.0로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-14,신문사x카테고리,문화일보/경제,20,100,1042,7,64,0,0,100.0,서비스(45); 모델(25); 선물(23); 회장(23); 조니워커(22),협력(11); 참여(11); 지원(9),,"문화일보/경제: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '서비스'(45회), '모델'(25회), '선물'(23회) 순입니다. 감성지수 +100.0로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-14,신문사x카테고리,문화일보/문화,20,100,1003,6,60,1,6,81.8,감독(63); 영화(60); 사랑(27); 영화제(27); 가능(22),수상(22); 축하(9); 전시(9),해고(6),"문화일보/문화: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '감독'(63회), '영화'(60회), '사랑'(27회) 순입니다. 감성지수 +81.8로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-14,신문사x카테고리,문화일보/사회,20,100,1272,10,137,0,0,100.0,주민(37); 사업(37); 해양(30); 참여(29); 용산구(27),참여(29); 안전(20); 지원(14),,"문화일보/사회: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '주민'(37회), '사업'(37회), '해양'(30회) 순입니다. 감성지수 +100.0로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-14,신문사x카테고리,문화일보/세계,20,100,863,4,27,8,62,-39.3,미국(32); 북한(30); 공격(23); 감독(21); 대통령(20),수상(10); 투자(6); 최대(6),테러(17); 취소(11); 전쟁(7),"문화일보/세계: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '미국'(32회), '북한'(30회), '공격'(23회) 순입니다. 감성지수 -39.3로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-14,신문사x카테고리,문화일보/이슈,20,100,755,2,13,5,34,-44.7,공개(20); 후보자(20); 주행(19); 자율(18); 민주당(17),지원(8); 체결(5),사퇴(10); 혐의(7); 흉기(6),"문화일보/이슈: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '공개'(20회), '후보자'(20회), '주행'(19회) 순입니다. 감성지수 -44.7로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-14,신문사x카테고리,문화일보/정치,20,100,1839,5,114,8,131,-6.9,임무(63); 한국(52); 후보자(52); 국민(49); 작전(44),참여(34); 지원(30); 안전(22),전쟁(37); 사퇴(23); 제한(16),"문화일보/정치: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '임무'(63회), '한국'(52회), '후보자'(52회) 순입니다. 감성지수 -6.9로 부정 어휘가 다소 우세합니다."
2026-09-14,신문사x카테고리,문화일보/주요뉴스,40,100,884,4,29,4,30,-1.7,거래(26); 포인트(25); 마켓(22); 공개(19); 애프터(18),체결(9); 상장(8); 투자(6),사퇴(12); 하락(8); 구속(5),"문화일보/주요뉴스: 기사 40건에서 키워드 100종을 추출했고 상위 키워드는 '거래'(26회), '포인트'(25회), '마켓'(22회) 순입니다. 감성지수 -1.7로 긍정과 부정이 비슷한 수준합니다."
2026-09-14,신문사x카테고리,아시아경제/IT과학,20,100,1221,4,52,1,8,73.3,서비스(46); 고객(43); 연구(37); 활용(32); 기업(30),참여(19); 협력(14); 지원(11),피해(8),"아시아경제/IT과학: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '서비스'(46회), '고객'(43회), '연구'(37회) 순입니다. 감성지수 +73.3로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-14,신문사x카테고리,아시아경제/경제,20,100,1037,6,70,1,9,77.2,고객(36); 장기(30); 신용(19); 브랜드(18); 참여(18),참여(18); 지원(16); 확대(10),피해(9),"아시아경제/경제: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '고객'(36회), '장기'(30회), '신용'(19회) 순입니다. 감성지수 +77.2로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-14,신문사x카테고리,아시아경제/문화,20,100,1087,7,53,0,0,100.0,한국(34); 공휴일(23); 중국인(23); 일본(22); 지정(21),지원(12); 참여(7); 전시(7),,"아시아경제/문화: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '한국'(34회), '공휴일'(23회), '중국인'(23회) 순입니다. 감성지수 +100.0로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-14,신문사x카테고리,아시아경제/사회,20,100,896,5,68,1,8,78.9,축제(35); 공휴일(23); 사업(19); 지역(19); 지정(18),축제(35); 공연(11); 봉사(9),부담(8),"아시아경제/사회: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '축제'(35회), '공휴일'(23회), '사업'(19회) 순입니다. 감성지수 +78.9로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-14,신문사x카테고리,아시아경제/세계,20,100,1254,5,51,8,75,-19.0,트럼프(71); 대통령(60); 미국(56); 이란(32); 친구(30),합의(16); 안전(14); 상승(7),규제(16); 압박(10); 중단(10),"아시아경제/세계: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '트럼프'(71회), '대통령'(60회), '미국'(56회) 순입니다. 감성지수 -19.0로 부정 어휘가 다소 우세합니다."
2026-09-14,신문사x카테고리,아시아경제/이슈,20,100,1290,5,71,4,47,20.3,미국(37); 서울(29); 가능(28); 시장(26); 외국인(24),확대(24); 강세(19); 수혜(10),하락(16); 부담(14); 감소(9),"아시아경제/이슈: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '미국'(37회), '서울'(29회), '가능'(28회) 순입니다. 감성지수 +20.3로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-14,신문사x카테고리,아시아경제/정치,20,100,1150,5,56,6,78,-16.4,대통령(38); 개혁(33); 수사(27); 의원(27); 북한(26),투자(22); 지원(11); 수주(9),수사(27); 실종(14); 취소(14),"아시아경제/정치: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '대통령'(38회), '개혁'(33회), '수사'(27회) 순입니다. 감성지수 -16.4로 부정 어휘가 다소 우세합니다."
2026-09-14,신문사x카테고리,아시아경제/주요뉴스,40,100,1196,9,118,3,37,52.3,서울(30); 외국인(25); 소득(25); 사업(23); 금융(23),증가(20); 확대(20); 강세(15),하락(17); 부담(10); 감소(10),"아시아경제/주요뉴스: 기사 40건에서 키워드 100종을 추출했고 상위 키워드는 '서울'(30회), '외국인'(25회), '소득'(25회) 순입니다. 감성지수 +52.3로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-14,신문사x카테고리,조선일보/IT과학,20,100,1477,7,97,6,53,29.3,개발(50); 기업(47); 가전(38); 냉동(38); 사용(34),안전(28); 투자(17); 출시(13),위협(10); 제한(10); 우려(9),"조선일보/IT과학: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '개발'(50회), '기업'(47회), '가전'(38회) 순입니다. 감성지수 +29.3로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-14,신문사x카테고리,조선일보/경제,20,100,972,8,77,2,15,67.4,연금(25); 금융(24); 회장(19); 서울(19); 데이터(16),확보(13); 증가(13); 혜택(12),부담(9); 감소(6),"조선일보/경제: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '연금'(25회), '금융'(24회), '회장'(19회) 순입니다. 감성지수 +67.4로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-14,신문사x카테고리,조선일보/문화,20,100,876,1,11,3,25,-38.9,작품(29); 웹툰(26); 남로당(23); 제주도(21); 영화(20),인기(11),전쟁(16); 위험(5); 최악(4),"조선일보/문화: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '작품'(29회), '웹툰'(26회), '남로당'(23회) 순입니다. 감성지수 -38.9로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-14,신문사x카테고리,조선일보/사회,20,100,968,2,31,8,65,-35.4,교정(31); 예산(26); 사업(26); 지원(25); 냉동(22),지원(25); 확보(6),범죄(13); 살인(10); 피해(9),"조선일보/사회: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '교정'(31회), '예산'(26회), '사업'(26회) 순입니다. 감성지수 -35.4로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-14,신문사x카테고리,조선일보/세계,20,100,1709,7,113,2,24,65.0,한국(78); 우즈베키스탄(66); 미국(60); 트럼프(58); 대통령(44),협력(43); 지원(13); 최대(13),전쟁(13); 타격(11),"조선일보/세계: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '한국'(78회), '우즈베키스탄'(66회), '미국'(60회) 순입니다. 감성지수 +65.0로 긍정 어휘가 뚜렷하게 우세합니다."
2026-09-14,신문사x카테고리,조선일보/이슈,20,100,1208,4,41,3,32,12.3,후보자(46); 냉동(37); 대학(34); 서울(33); 기부금(32),지원(13); 합의(10); 혜택(10),의혹(12); 수사(11); 타격(9),"조선일보/이슈: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '후보자'(46회), '냉동'(37회), '대학'(34회) 순입니다. 감성지수 +12.3로 긍정 어휘가 다소 우세합니다."
2026-09-14,신문사x카테고리,조선일보/정치,20,100,1703,0,0,9,165,-100.0,후보자(102); 대통령(75); 의원(70); 대표(67); 장관(57),,수사(51); 사퇴(30); 의혹(25),"조선일보/정치: 기사 20건에서 키워드 100종을 추출했고 상위 키워드는 '후보자'(102회), '대통령'(75회), '의원'(70회) 순입니다. 감성지수 -100.0로 부정 어휘가 뚜렷하게 우세합니다."
2026-09-14,신문사x카테고리,조선일보/주요뉴스,40,100,1222,4,29,6,70,-41.4,후보자(61); 서울(42); 대표(38); 대학(34); 기부금(32),합의(8); 지원(7); 확보(7),사퇴(17); 의혹(15); 수사(13),"조선일보/주요뉴스: 기사 40건에서 키워드 100종을 추출했고 상위 키워드는 '후보자'(61회), '서울'(42회), '대표'(38회) 순입니다. 감성지수 -41.4로 부정 어휘가 뚜렷하게 우세합니다."
