날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-07,매일신문,이슈,부정,1,논란,25,20.66,10,121,#7a0a12,#7a0a12,Y
2026-09-07,매일신문,이슈,부정,2,의혹,18,14.88,10,121,#871b22,#871b22,Y
2026-09-07,매일신문,이슈,부정,3,비판,14,11.57,10,121,#942c33,#942c33,Y
2026-09-07,매일신문,이슈,부정,4,청탁,12,9.92,10,121,#a23e43,#a23e43,Y
2026-09-07,매일신문,이슈,부정,5,사퇴,11,9.09,10,121,#af4f54,#af4f54,Y
2026-09-07,매일신문,이슈,부정,6,범죄,9,7.44,10,121,#bd6164,#bd6164,Y
2026-09-07,매일신문,이슈,부정,7,벌금,9,7.44,10,121,#ca7275,#ca7275,Y
2026-09-07,매일신문,이슈,부정,8,수사,9,7.44,10,121,#d88485,#d88485,Y
2026-09-07,매일신문,이슈,부정,9,반대,7,5.79,10,121,#e59596,#e59596,Y
2026-09-07,매일신문,이슈,부정,10,우려,7,5.79,10,121,#f2a6a6,#f2a6a6,Y
