날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-09,문화일보,경제,긍정,1,투자,14,21.88,9,64,#0d2b5c,#0d2b5c,Y
2026-09-09,문화일보,경제,긍정,2,증가,9,14.06,9,64,#20406f,#20406f,Y
2026-09-09,문화일보,경제,긍정,3,급등,7,10.94,9,64,#345481,#345481,Y
2026-09-09,문화일보,경제,긍정,4,협약,6,9.38,9,64,#476994,#476994,Y
2026-09-09,문화일보,경제,긍정,5,상승,6,9.38,9,64,#5b7ea6,#5b7ea6,Y
2026-09-09,문화일보,경제,긍정,6,체결,6,9.38,9,64,#6e93b9,#6e93b9,Y
2026-09-09,문화일보,경제,긍정,7,협력,6,9.38,9,64,#82a7cb,#82a7cb,Y
2026-09-09,문화일보,경제,긍정,8,최대,5,7.81,9,64,#95bcde,#95bcde,Y
2026-09-09,문화일보,경제,긍정,9,합의,5,7.81,9,64,#a8d0f0,#a8d0f0,Y
2026-09-09,문화일보,경제,부정,1,소송,9,39.13,3,23,#7a0a12,#7a0a12,Y
2026-09-09,문화일보,경제,부정,2,하락,7,30.43,3,23,#b6585c,#b6585c,Y
2026-09-09,문화일보,경제,부정,3,부담,7,30.43,3,23,#f2a6a6,#f2a6a6,Y
