날짜,구분,카테고리,순위,단어,빈도수,감성
2026-09-09,데일리안,주요뉴스,1,대통령,46,중립
2026-09-09,데일리안,주요뉴스,2,협력,37,긍정
2026-09-09,데일리안,주요뉴스,3,차체,36,중립
2026-09-09,데일리안,주요뉴스,4,이란,30,중립
2026-09-09,데일리안,주요뉴스,5,데일리안,30,중립
2026-09-09,데일리안,주요뉴스,6,생산,27,중립
2026-09-09,데일리안,주요뉴스,7,공장,26,중립
2026-09-09,데일리안,주요뉴스,8,공격,25,중립
2026-09-09,데일리안,주요뉴스,9,기아,24,중립
2026-09-09,데일리안,주요뉴스,10,프랑스,24,중립
2026-09-09,데일리안,주요뉴스,11,시에라,22,중립
2026-09-09,데일리안,주요뉴스,12,후보자,22,중립
2026-09-09,데일리안,주요뉴스,13,비대위,20,중립
2026-09-09,데일리안,주요뉴스,14,캐니언,20,중립
2026-09-09,데일리안,주요뉴스,15,하락,20,부정
2026-09-09,데일리안,주요뉴스,16,호르무즈,20,중립
2026-09-09,데일리안,주요뉴스,17,실신,20,중립
2026-09-09,데일리안,주요뉴스,18,인사,19,중립
2026-09-09,데일리안,주요뉴스,19,자동,19,중립
2026-09-09,데일리안,주요뉴스,20,해협,19,중립
2026-09-09,데일리안,주요뉴스,21,양국,19,중립
2026-09-09,데일리안,주요뉴스,22,청문회,18,중립
2026-09-09,데일리안,주요뉴스,23,세종,18,중립
2026-09-09,데일리안,주요뉴스,24,마크롱,18,중립
2026-09-09,데일리안,주요뉴스,25,가능,18,중립
2026-09-09,데일리안,주요뉴스,26,로봇,18,중립
2026-09-09,데일리안,주요뉴스,27,개혁,17,중립
2026-09-09,데일리안,주요뉴스,28,미국,17,중립
2026-09-09,데일리안,주요뉴스,29,사우디,16,중립
2026-09-09,데일리안,주요뉴스,30,정상,16,중립
2026-09-09,데일리안,주요뉴스,31,시간,16,중립
2026-09-09,데일리안,주요뉴스,32,차량,14,중립
2026-09-09,데일리안,주요뉴스,33,관계,13,중립
2026-09-09,데일리안,주요뉴스,34,신경,13,중립
2026-09-09,데일리안,주요뉴스,35,기관,12,중립
2026-09-09,데일리안,주요뉴스,36,현지,12,중립
2026-09-09,데일리안,주요뉴스,37,대표,12,중립
2026-09-09,데일리안,주요뉴스,38,경기,12,중립
2026-09-09,데일리안,주요뉴스,39,증상,12,중립
2026-09-09,데일리안,주요뉴스,40,시설,12,중립
2026-09-09,데일리안,주요뉴스,41,시장,12,중립
2026-09-09,데일리안,주요뉴스,42,회담,11,중립
2026-09-09,데일리안,주요뉴스,43,지수,11,중립
2026-09-09,데일리안,주요뉴스,44,당내,11,중립
2026-09-09,데일리안,주요뉴스,45,화성,11,중립
2026-09-09,데일리안,주요뉴스,46,부품,11,중립
2026-09-09,데일리안,주요뉴스,47,안정,11,긍정
2026-09-09,데일리안,주요뉴스,48,예멘,11,중립
2026-09-09,데일리안,주요뉴스,49,산업,11,중립
2026-09-09,데일리안,주요뉴스,50,유조선,10,중립
2026-09-09,데일리안,주요뉴스,51,청와대,10,중립
2026-09-09,데일리안,주요뉴스,52,참여,10,긍정
2026-09-09,데일리안,주요뉴스,53,공정,10,중립
2026-09-09,데일리안,주요뉴스,54,비대위원장,10,중립
2026-09-09,데일리안,주요뉴스,55,창당,10,중립
2026-09-09,데일리안,주요뉴스,56,정당,10,중립
2026-09-09,데일리안,주요뉴스,57,우려,10,부정
2026-09-09,데일리안,주요뉴스,58,미주,10,중립
2026-09-09,데일리안,주요뉴스,59,체결,10,긍정
2026-09-09,데일리안,주요뉴스,60,조립,10,중립
2026-09-09,데일리안,주요뉴스,61,개발,10,중립
2026-09-09,데일리안,주요뉴스,62,원유,10,중립
2026-09-09,데일리안,주요뉴스,63,행정,10,중립
2026-09-09,데일리안,주요뉴스,64,평화,10,긍정
2026-09-09,데일리안,주요뉴스,65,분야,10,중립
2026-09-09,데일리안,주요뉴스,66,항행,9,중립
2026-09-09,데일리안,주요뉴스,67,자유,9,중립
2026-09-09,데일리안,주요뉴스,68,검토,9,중립
2026-09-09,데일리안,주요뉴스,69,검증,9,중립
2026-09-09,데일리안,주요뉴스,70,방식,9,중립
2026-09-09,데일리안,주요뉴스,71,모임,9,중립
2026-09-09,데일리안,주요뉴스,72,지지,9,중립
2026-09-09,데일리안,주요뉴스,73,구성,9,중립
2026-09-09,데일리안,주요뉴스,74,당원,9,중립
2026-09-09,데일리안,주요뉴스,75,부담,9,부정
2026-09-09,데일리안,주요뉴스,76,이소영,9,중립
2026-09-09,데일리안,주요뉴스,77,아파트,9,중립
2026-09-09,데일리안,주요뉴스,78,국제,9,중립
2026-09-09,데일리안,주요뉴스,79,충돌,8,부정
2026-09-09,데일리안,주요뉴스,80,집값,8,중립
2026-09-09,데일리안,주요뉴스,81,유가,8,중립
2026-09-09,데일리안,주요뉴스,82,금리,8,중립
2026-09-09,데일리안,주요뉴스,83,공조,8,중립
2026-09-09,데일리안,주요뉴스,84,보복,8,부정
2026-09-09,데일리안,주요뉴스,85,지명,8,중립
2026-09-09,데일리안,주요뉴스,86,사퇴,8,부정
2026-09-09,데일리안,주요뉴스,87,장관,8,중립
2026-09-09,데일리안,주요뉴스,88,논란,8,부정
2026-09-09,데일리안,주요뉴스,89,확인,8,중립
2026-09-09,데일리안,주요뉴스,90,기반,8,중립
2026-09-09,데일리안,주요뉴스,91,반복,8,중립
2026-09-09,데일리안,주요뉴스,92,사양,8,중립
2026-09-09,데일리안,주요뉴스,93,컨버전,8,중립
2026-09-09,데일리안,주요뉴스,94,규모,8,중립
2026-09-09,데일리안,주요뉴스,95,공습,8,부정
2026-09-09,데일리안,주요뉴스,96,지원,8,긍정
2026-09-09,데일리안,주요뉴스,97,덩치,8,중립
2026-09-09,데일리안,주요뉴스,98,픽업,8,중립
2026-09-09,데일리안,주요뉴스,99,군사,8,중립
2026-09-09,데일리안,주요뉴스,100,수도,8,중립
