날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-07,조선일보,정치,긍정,1,지원,23,41.82,4,55,#0d2b5c,#0d2b5c,Y
2026-09-07,조선일보,정치,긍정,2,협력,13,23.64,4,55,#41628d,#41628d,Y
2026-09-07,조선일보,정치,긍정,3,체결,10,18.18,4,55,#7499bf,#7499bf,Y
2026-09-07,조선일보,정치,긍정,4,강화,9,16.36,4,55,#a8d0f0,#a8d0f0,Y
2026-09-07,조선일보,정치,부정,1,의혹,18,24.66,6,73,#7a0a12,#7a0a12,Y
2026-09-07,조선일보,정치,부정,2,기소,17,23.29,6,73,#922930,#922930,Y
2026-09-07,조선일보,정치,부정,3,수사,12,16.44,6,73,#aa484d,#aa484d,Y
2026-09-07,조선일보,정치,부정,4,논란,9,12.33,6,73,#c2686b,#c2686b,Y
2026-09-07,조선일보,정치,부정,5,청탁,9,12.33,6,73,#da8788,#da8788,Y
2026-09-07,조선일보,정치,부정,6,고발,8,10.96,6,73,#f2a6a6,#f2a6a6,Y
