날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-03,데일리안,세계,긍정,1,투자,17,48.57,3,35,#0d2b5c,#0d2b5c,Y
2026-09-03,데일리안,세계,긍정,2,상승,10,28.57,3,35,#5b7ea6,#5b7ea6,Y
2026-09-03,데일리안,세계,긍정,3,확대,8,22.86,3,35,#a8d0f0,#a8d0f0,Y
2026-09-03,데일리안,세계,부정,1,피해,13,21.31,7,61,#7a0a12,#7a0a12,Y
2026-09-03,데일리안,세계,부정,2,전쟁,10,16.39,7,61,#8e242a,#8e242a,Y
2026-09-03,데일리안,세계,부정,3,우려,9,14.75,7,61,#a23e43,#a23e43,Y
2026-09-03,데일리안,세계,부정,4,압박,8,13.11,7,61,#b6585c,#b6585c,Y
2026-09-03,데일리안,세계,부정,5,위험,8,13.11,7,61,#ca7275,#ca7275,Y
2026-09-03,데일리안,세계,부정,6,경고,7,11.48,7,61,#de8c8e,#de8c8e,Y
2026-09-03,데일리안,세계,부정,7,하락,6,9.84,7,61,#f2a6a6,#f2a6a6,Y
