날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-24,문화일보,정치,긍정,1,동맹,10,100.0,1,10,#0d2b5c,#0d2b5c,Y
2026-09-24,문화일보,정치,부정,1,수사,11,16.67,9,66,#7a0a12,#7a0a12,Y
2026-09-24,문화일보,정치,부정,2,도박,9,13.64,9,66,#891e25,#891e25,Y
2026-09-24,문화일보,정치,부정,3,비판,8,12.12,9,66,#983137,#983137,Y
2026-09-24,문화일보,정치,부정,4,취소,7,10.61,9,66,#a7454a,#a7454a,Y
2026-09-24,문화일보,정치,부정,5,규제,7,10.61,9,66,#b6585c,#b6585c,Y
2026-09-24,문화일보,정치,부정,6,반발,6,9.09,9,66,#c56c6f,#c56c6f,Y
2026-09-24,문화일보,정치,부정,7,논란,6,9.09,9,66,#d47f81,#d47f81,Y
2026-09-24,문화일보,정치,부정,8,위험,6,9.09,9,66,#e39394,#e39394,Y
2026-09-24,문화일보,정치,부정,9,부상,6,9.09,9,66,#f2a6a6,#f2a6a6,Y
