날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-03,문화일보,세계,긍정,1,협력,12,23.53,6,51,#0d2b5c,#0d2b5c,Y
2026-09-03,문화일보,세계,긍정,2,지원,9,17.65,6,51,#2c4c7a,#2c4c7a,Y
2026-09-03,문화일보,세계,긍정,3,확대,9,17.65,6,51,#4b6d97,#4b6d97,Y
2026-09-03,문화일보,세계,긍정,4,투자,8,15.69,6,51,#6a8eb5,#6a8eb5,Y
2026-09-03,문화일보,세계,긍정,5,상승,7,13.73,6,51,#89afd2,#89afd2,Y
2026-09-03,문화일보,세계,긍정,6,순항,6,11.76,6,51,#a8d0f0,#a8d0f0,Y
2026-09-03,문화일보,세계,부정,1,공습,10,19.23,7,52,#7a0a12,#7a0a12,Y
2026-09-03,문화일보,세계,부정,2,위험,9,17.31,7,52,#8e242a,#8e242a,Y
2026-09-03,문화일보,세계,부정,3,전쟁,8,15.38,7,52,#a23e43,#a23e43,Y
2026-09-03,문화일보,세계,부정,4,우려,7,13.46,7,52,#b6585c,#b6585c,Y
2026-09-03,문화일보,세계,부정,5,보복,6,11.54,7,52,#ca7275,#ca7275,Y
2026-09-03,문화일보,세계,부정,6,타격,6,11.54,7,52,#de8c8e,#de8c8e,Y
2026-09-03,문화일보,세계,부정,7,경고,6,11.54,7,52,#f2a6a6,#f2a6a6,Y
