날짜,구분,카테고리,감성,순위,단어,빈도수,감성내비중(%),감성단어수,감성총빈도,워드클라우드_색상,바차트_색상,바차트표시
2026-09-15,아시아경제,문화,긍정,1,지원,27,30.68,8,88,#0d2b5c,#0d2b5c,Y
2026-09-15,아시아경제,문화,긍정,2,공연,14,15.91,8,88,#234271,#234271,Y
2026-09-15,아시아경제,문화,긍정,3,확대,12,13.64,8,88,#395a86,#395a86,Y
2026-09-15,아시아경제,문화,긍정,4,개최,9,10.23,8,88,#4f729b,#4f729b,Y
2026-09-15,아시아경제,문화,긍정,5,참여,7,7.95,8,88,#6689b1,#6689b1,Y
2026-09-15,아시아경제,문화,긍정,6,협력,7,7.95,8,88,#7ca1c6,#7ca1c6,Y
2026-09-15,아시아경제,문화,긍정,7,소통,6,6.82,8,88,#92b9db,#92b9db,Y
2026-09-15,아시아경제,문화,긍정,8,전시,6,6.82,8,88,#a8d0f0,#a8d0f0,Y
2026-09-15,아시아경제,문화,부정,1,사망,12,60.0,2,20,#7a0a12,#7a0a12,Y
2026-09-15,아시아경제,문화,부정,2,사고,8,40.0,2,20,#f2a6a6,#f2a6a6,Y
